name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Brass Man,{1},1.0,,Artifact Creature — Construct,,Construct,"Brass Man doesn't untap during your untap step.
At the beginning of your upkeep, you may pay {1}. If you do, untap Brass Man.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Dancing Scimitar,{4},4.0,,Artifact Creature — Spirit,,Spirit,Flying (This creature can't be blocked except by creatures with flying or reach.),1,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Dragon Engine,{3},3.0,,Artifact Creature — Construct,,Construct,{2}: Dragon Engine gets +1/+0 until end of turn.,1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Ebony Horse,{3},3.0,,Artifact,,,"{2}, {T}: Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by that creature this turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Flying Carpet,{4},4.0,,Artifact,,,"{2}, {T}: Target creature gains flying until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Ivory Tower,{1},1.0,,Artifact,,,"At the beginning of your upkeep, you gain X life, where X is the number of cards in your hand minus 4.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Jandor's Ring,{6},6.0,,Artifact,,,"{2}, {T}, Discard the last card you drew this turn: Draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Jandor's Saddlebags,{2},2.0,,Artifact,,,"{3}, {T}: Untap target creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Mishra's War Machine,{7},7.0,,Artifact Creature — Juggernaut,,Juggernaut,"Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
At the beginning of your upkeep, Mishra's War Machine deals 3 damage to you unless you discard a card. If Mishra's War Machine deals damage to you this way, tap it.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Onulet,{3},3.0,,Artifact Creature — Construct,,Construct,"When Onulet dies, you gain 2 life.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Primal Clay,{4},4.0,,Artifact Creature — Shapeshifter,,Shapeshifter,"As Primal Clay enters the battlefield, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition to its other types. (A creature with defender can't attack.)",*,*,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Rocket Launcher,{4},4.0,,Artifact,,,{2}: Rocket Launcher deals 1 damage to any target. Destroy Rocket Launcher at the beginning of the next end step. Activate only if you've controlled Rocket Launcher continuously since the beginning of your most recent turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
The Rack,{1},1.0,,Artifact,,,"As The Rack enters the battlefield, choose an opponent.
At the beginning of the chosen player's upkeep, The Rack deals X damage to that player, where X is 3 minus the number of cards in their hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
"Szarekh, the Silent King",{1}{B}{B}{B},4.0,B,Legendary Artifact Creature — Necron,Legendary,Necron,"Flying
My Will Be Done — Whenever Szarekh, the Silent King attacks, mill three cards. You may put an artifact creature card or Vehicle card from among the cards milled this way into your hand.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Abaddon the Despoiler,{2}{U}{B}{R},5.0,"B, R, U",Legendary Creature — Astartes Warrior,Legendary,"Astartes, Warrior","Trample
Mark of Chaos Ascendant — During your turn, spells you cast from your hand with mana value X or less have cascade, where X is the total amount of life your opponents have lost this turn.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Inquisitor Greyfax,{1}{W}{U}{B},4.0,"B, U, W",Legendary Creature — Human Inquisitor,Legendary,"Human, Inquisitor","Vigilance
Unquestionable Wisdom — Other creatures you control get +1/+0 and have vigilance.
Hunt for Heresy — {1}, {T}: Tap target creature an opponent controls. Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
The Swarmlord,{3}{G}{U}{R},6.0,"G, R, U",Legendary Creature — Tyranid,Legendary,Tyranid,"Rapid Regeneration — The Swarmlord enters the battlefield with two +1/+1 counters on it for each time you've cast your commander from the command zone this game.
Xenos Cunning — Whenever a creature you control with a counter on it dies, draw a card.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Imotekh the Stormlord,{2}{B}{B},4.0,B,Legendary Artifact Creature — Necron,Legendary,Necron,"Phaeron — Whenever one or more artifact cards leave your graveyard, create two 2/2 black Necron Warrior artifact creature tokens.
Grand Strategist — At the beginning of combat on your turn, another target artifact creature you control gets +2/+2 and gains menace until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Be'lakor, the Dark Master",{3}{U}{B}{R},6.0,"B, R, U",Legendary Creature — Demon Noble,Legendary,"Demon, Noble","Flying
Prince of Chaos — When Be'lakor, the Dark Master enters the battlefield, you draw X cards and you lose X life, where X is the number of Demons you control.
Lord of Torment — Whenever another Demon enters the battlefield under your control, it deals damage equal to its power to any target.",6,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Magus Lucea Kane,{1}{G}{U}{R},4.0,"G, R, U",Legendary Creature — Human Tyranid Wizard,Legendary,"Human, Tyranid, Wizard","Spiritual Leader — At the beginning of combat on your turn, put a +1/+1 counter on target creature.
Psychic Stimulus — {T}: Add {C}{C}. When you next cast a spell with {X} in its mana cost or activate an ability with {X} in its activation cost this turn, copy that spell or ability. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Marneus Calgar,{2}{W}{U}{B},5.0,"B, U, W",Legendary Creature — Astartes Warrior,Legendary,"Astartes, Warrior","Double strike
Master Tactician — Whenever one or more tokens enter the battlefield under your control, draw a card.
Chapter Master — {6}: Create two 2/2 white Astartes Warrior creature tokens with vigilance.",3,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
And They Shall Know No Fear,{1}{W},2.0,W,Instant,,,Choose a creature type. Creatures you control of the chosen type get +1/+0 and gain indestructible until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
And They Shall Know No Fear,{1}{W},2.0,W,Instant,,,Choose a creature type. Creatures you control of the chosen type get +1/+0 and gain indestructible until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Celestine, the Living Saint",{4}{W},5.0,W,Legendary Creature — Human Warrior,Legendary,"Human, Warrior","Flying, lifelink
Healing Tears — At the beginning of your end step, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Celestine, the Living Saint",{4}{W},5.0,W,Legendary Creature — Human Warrior,Legendary,"Human, Warrior","Flying, lifelink
Healing Tears — At the beginning of your end step, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Defenders of Humanity,{X}{2}{W},3.0,W,Enchantment,,,"When Defenders of Humanity enters the battlefield, create X 2/2 white Astartes Warrior creature tokens with vigilance.
{X}{2}{W}, Exile Defenders of Humanity: Create X 2/2 white Astartes Warrior creature tokens with vigilance. Activate only if you control no creatures and only during your turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Defenders of Humanity,{X}{2}{W},3.0,W,Enchantment,,,"When Defenders of Humanity enters the battlefield, create X 2/2 white Astartes Warrior creature tokens with vigilance.
{X}{2}{W}, Exile Defenders of Humanity: Create X 2/2 white Astartes Warrior creature tokens with vigilance. Activate only if you control no creatures and only during your turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
For the Emperor!,{3}{W},4.0,W,Sorcery,,,Creatures you control get +2/+2 and gain vigilance and lifelink until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
For the Emperor!,{3}{W},4.0,W,Sorcery,,,Creatures you control get +2/+2 and gain vigilance and lifelink until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Grey Knight Paragon,{4}{W},5.0,W,Creature — Astartes Knight,,"Astartes, Knight","Flash
Rites of Banishment — When Grey Knight Paragon enters the battlefield, destroy target attacking creature. If that creature is a Demon, exile it instead.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Grey Knight Paragon,{4}{W},5.0,W,Creature — Astartes Knight,,"Astartes, Knight","Flash
Rites of Banishment — When Grey Knight Paragon enters the battlefield, destroy target attacking creature. If that creature is a Demon, exile it instead.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Space Marine Devastator,{3}{W},4.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Grav-cannon — When Space Marine Devastator enters the battlefield, destroy up to one target artifact or enchantment.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Space Marine Devastator,{3}{W},4.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Grav-cannon — When Space Marine Devastator enters the battlefield, destroy up to one target artifact or enchantment.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Space Marine Scout,{2}{W},3.0,W,Creature — Astartes Scout,,"Astartes, Scout","First strike, vigilance
Concealed Position — When Space Marine Scout enters the battlefield, if an opponent controls more lands than you, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Space Marine Scout,{2}{W},3.0,W,Creature — Astartes Scout,,"Astartes, Scout","First strike, vigilance
Concealed Position — When Space Marine Scout enters the battlefield, if an opponent controls more lands than you, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Thunderwolf Cavalry,{4}{W},5.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","First strike
Crushing Teeth — Whenever Thunderwolf Cavalry deals combat damage to a player, put a +1/+1 counter on each other creature you control.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Thunderwolf Cavalry,{4}{W},5.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","First strike
Crushing Teeth — Whenever Thunderwolf Cavalry deals combat damage to a player, put a +1/+1 counter on each other creature you control.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Triumph of Saint Katherine,{4}{W},5.0,W,Creature — Human Warrior,,"Human, Warrior","Lifelink
Praesidium Protectiva — When Triumph of Saint Katherine dies, exile it and the top six cards of your library in a face-down pile. If you do, shuffle that pile and put it back on top of your library.
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Triumph of Saint Katherine,{4}{W},5.0,W,Creature — Human Warrior,,"Human, Warrior","Lifelink
Praesidium Protectiva — When Triumph of Saint Katherine dies, exile it and the top six cards of your library in a face-down pile. If you do, shuffle that pile and put it back on top of your library.
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Ultramarines Honour Guard,{3}{W},4.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Other creatures you control get +1/+1.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Ultramarines Honour Guard,{3}{W},4.0,W,Creature — Astartes Warrior,,"Astartes, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Other creatures you control get +1/+1.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Vexilus Praetor,{3}{W},4.0,W,Creature — Custodes Warrior,,"Custodes, Warrior","Flash
Vigilance
Aegis of the Emperor — Commanders you control have protection from everything.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Vexilus Praetor,{3}{W},4.0,W,Creature — Custodes Warrior,,"Custodes, Warrior","Flash
Vigilance
Aegis of the Emperor — Commanders you control have protection from everything.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Zephyrim,{3}{W},4.0,W,Creature — Human Warrior,,"Human, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Flying, vigilance
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Zephyrim,{3}{W},4.0,W,Creature — Human Warrior,,"Human, Warrior","Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)
Flying, vigilance
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Genestealer Locus,{3}{U},4.0,U,Creature — Tyranid Human,,"Tyranid, Human","Neurotraumal Rod — Whenever a creature attacks you, it gets -1/-0 until end of turn.
Whenever a creature attacks one of your opponents, it gets +0/+1 until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Genestealer Locus,{3}{U},4.0,U,Creature — Tyranid Human,,"Tyranid, Human","Neurotraumal Rod — Whenever a creature attacks you, it gets -1/-0 until end of turn.
Whenever a creature attacks one of your opponents, it gets +0/+1 until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Genestealer Patriarch,{4}{U},5.0,U,Creature — Tyranid,,Tyranid,"Genestealer's Kiss — Whenever Genestealer Patriarch attacks, put an infection counter on target creature defending player controls.
Children of the Cult — Whenever a creature with an infection counter on it dies, you create a token that's a copy of that creature, except it's a Tyranid in addition to its other types.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Genestealer Patriarch,{4}{U},5.0,U,Creature — Tyranid,,Tyranid,"Genestealer's Kiss — Whenever Genestealer Patriarch attacks, put an infection counter on target creature defending player controls.
Children of the Cult — Whenever a creature with an infection counter on it dies, you create a token that's a copy of that creature, except it's a Tyranid in addition to its other types.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Heralds of Tzeentch,{4}{U},5.0,U,Creature — Demon,,Demon,"Flying
Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Heralds of Tzeentch,{4}{U},5.0,U,Creature — Demon,,Demon,"Flying
Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Vintage, legality: Legal"
Lord of Change,{6}{U},7.0,U,Creature — Demon,,Demon,"Flying, ward {3}
Architect of Deception — When Lord of Change enters the battlefield, draw three cards.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Lord of Change,{6}{U},7.0,U,Creature — Demon,,Demon,"Flying, ward {3}
Architect of Deception — When Lord of Change enters the battlefield, draw three cards.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
