name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Numbing Dose,{3}{U}{U},5.0,U,Enchantment — Aura,,Aura,"Enchant artifact or creature
Enchanted permanent doesn't untap during its controller's untap step.
At the beginning of the upkeep of enchanted permanent's controller, that player loses 1 life.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Psychic Barrier,{U}{U},2.0,U,Instant,,,Counter target creature spell. Its controller loses 1 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Psychic Surgery,{1}{U},2.0,U,Enchantment,,,"Whenever an opponent shuffles their library, you may look at the top two cards of that library. You may exile one of those cards. Then put the rest on top of that library in any order.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Spined Thopter,{2}{U/P},3.0,U,Artifact Creature — Phyrexian Thopter,,"Phyrexian, Thopter","({U/P} can be paid with either {U} or 2 life.)
Flying",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Viral Drake,{3}{U},4.0,U,Creature — Phyrexian Drake,,"Phyrexian, Drake","Flying
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
{3}{U}: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",1,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Xenograft,{4}{U},5.0,U,Enchantment,,,"As Xenograft enters the battlefield, choose a creature type.
Each creature you control is the chosen type in addition to its other types.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Blind Zealot,{1}{B}{B},3.0,B,Creature — Phyrexian Human Cleric,,"Phyrexian, Human, Cleric","Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Whenever Blind Zealot deals combat damage to a player, you may sacrifice it. If you do, destroy target creature that player controls.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Caress of Phyrexia,{3}{B}{B},5.0,B,Sorcery,,,"Target player draws three cards, loses 3 life, and gets three poison counters.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Chancellor of the Dross,{4}{B}{B}{B},7.0,B,Creature — Phyrexian Vampire,,"Phyrexian, Vampire","You may reveal this card from your opening hand. If you do, at the beginning of the first upkeep, each opponent loses 3 life, then you gain life equal to the life lost this way.
Flying, lifelink",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dementia Bat,{4}{B},5.0,B,Creature — Phyrexian Bat,,"Phyrexian, Bat","Flying
{4}{B}, Sacrifice Dementia Bat: Target player discards two cards.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Geth's Verdict,{B}{B},2.0,B,Instant,,,Target player sacrifices a creature and loses 1 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Glistening Oil,{B}{B},2.0,B,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature has infect.
At the beginning of your upkeep, put a -1/-1 counter on enchanted creature.
When Glistening Oil is put into a graveyard from the battlefield, return Glistening Oil to its owner's hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ichor Explosion,{5}{B}{B},7.0,B,Sorcery,,,"As an additional cost to cast this spell, sacrifice a creature.
All creatures get -X/-X until end of turn, where X is the sacrificed creature's power.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Life's Finale,{4}{B}{B},6.0,B,Sorcery,,,"Destroy all creatures, then search target opponent's library for up to three creature cards and put them into their graveyard. Then that player shuffles.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Mortis Dogs,{3}{B},4.0,B,Creature — Phyrexian Dog,,"Phyrexian, Dog","Whenever Mortis Dogs attacks, it gets +2/+0 until end of turn.
When Mortis Dogs dies, target player loses life equal to its power.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Pith Driller,{4}{B/P},5.0,B,Artifact Creature — Phyrexian Horror,,"Phyrexian, Horror","({B/P} can be paid with either {B} or 2 life.)
When Pith Driller enters the battlefield, put a -1/-1 counter on target creature.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Postmortem Lunge,{X}{B/P},1.0,B,Sorcery,,,"({B/P} can be paid with either {B} or 2 life.)
Return target creature card with mana value X from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Praetor's Grasp,{1}{B}{B},3.0,B,Sorcery,,,Search target opponent's library for a card and exile it face down. Then that player shuffles. You may look at and play that card for as long as it remains exiled.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Reaper of Sheoldred,{4}{B},5.0,B,Creature — Phyrexian Horror,,"Phyrexian, Horror","Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
Whenever a source deals damage to Reaper of Sheoldred, that source's controller gets a poison counter.",2,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Toxic Nim,{4}{B}{B},6.0,B,Creature — Phyrexian Zombie,,"Phyrexian, Zombie","Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
{B}: Regenerate Toxic Nim.",4,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Whispering Specter,{1}{B}{B},3.0,B,Creature — Phyrexian Specter,,"Phyrexian, Specter","Flying
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
Whenever Whispering Specter deals combat damage to a player, you may sacrifice it. If you do, that player discards a card for each poison counter they have.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Artillerize,{3}{R},4.0,R,Instant,,,"As an additional cost to cast this spell, sacrifice an artifact or creature.
Artillerize deals 5 damage to any target.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Bludgeon Brawl,{2}{R},3.0,R,Enchantment,,,"Each noncreature, non-Equipment artifact is an Equipment with equip {X} and ""Equipped creature gets +X/+0,"" where X is that artifact's mana value.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Chancellor of the Forge,{4}{R}{R}{R},7.0,R,Creature — Phyrexian Giant,,"Phyrexian, Giant","You may reveal this card from your opening hand. If you do, at the beginning of the first upkeep, create a 1/1 red Phyrexian Goblin creature token with haste.
When Chancellor of the Forge enters the battlefield, create X 1/1 red Phyrexian Goblin creature tokens with haste, where X is the number of creatures you control.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Fallen Ferromancer,{3}{R},4.0,R,Creature — Phyrexian Human Shaman,,"Phyrexian, Human, Shaman","Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
{1}{R}, {T}: Fallen Ferromancer deals 1 damage to any target.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Flameborn Viron,{4}{R}{R},6.0,R,Creature — Phyrexian Insect,,"Phyrexian, Insect",,6,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Furnace Scamp,{R},1.0,R,Creature — Phyrexian Beast,,"Phyrexian, Beast","Whenever Furnace Scamp deals combat damage to a player, you may sacrifice it. If you do, Furnace Scamp deals 3 damage to that player.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Geosurge,{R}{R}{R}{R},4.0,R,Sorcery,,,Add {R}{R}{R}{R}{R}{R}{R}. Spend this mana only to cast artifact or creature spells.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Invader Parasite,{3}{R}{R},5.0,R,Creature — Phyrexian Insect,,"Phyrexian, Insect","Imprint — When Invader Parasite enters the battlefield, exile target land.
Whenever a land with the same name as the exiled card enters the battlefield under an opponent's control, Invader Parasite deals 2 damage to that player.",3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Moltensteel Dragon,{4}{R/P}{R/P},6.0,R,Artifact Creature — Phyrexian Dragon,,"Phyrexian, Dragon","({R/P} can be paid with either {R} or 2 life.)
Flying
{R/P}: Moltensteel Dragon gets +1/+0 until end of turn.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ogre Menial,{3}{R},4.0,R,Creature — Phyrexian Ogre,,"Phyrexian, Ogre","Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
{R}: Ogre Menial gets +1/+0 until end of turn.",0,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Priest of Urabrask,{2}{R},3.0,R,Creature — Phyrexian Human Cleric,,"Phyrexian, Human, Cleric","When Priest of Urabrask enters the battlefield, add {R}{R}{R}.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Rage Extractor,{4}{R/P},5.0,R,Artifact,,,"({R/P} can be paid with either {R} or 2 life.)
Whenever you cast a spell with {P} in its mana cost, Rage Extractor deals damage equal to that spell's mana value to any target.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Razor Swine,{2}{R},3.0,R,Creature — Phyrexian Boar,,"Phyrexian, Boar","First strike
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ruthless Invasion,{3}{R/P},4.0,R,Sorcery,,,"({R/P} can be paid with either {R} or 2 life.)
Nonartifact creatures can't block this turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Scrapyard Salvo,{1}{R}{R},3.0,R,Sorcery,,,Scrapyard Salvo deals damage to target player or planeswalker equal to the number of artifact cards in your graveyard.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Slag Fiend,{R},1.0,R,Creature — Phyrexian Construct,,"Phyrexian, Construct",Slag Fiend's power and toughness are each equal to the number of artifact cards in all graveyards.,*,*,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Slash Panther,{4}{R/P},5.0,R,Artifact Creature — Phyrexian Cat,,"Phyrexian, Cat","({R/P} can be paid with either {R} or 2 life.)
Haste",4,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Tormentor Exarch,{3}{R},4.0,R,Creature — Phyrexian Cleric,,"Phyrexian, Cleric","When Tormentor Exarch enters the battlefield, choose one —
• Target creature gets +2/+0 until end of turn.
• Target creature gets -0/-2 until end of turn.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Victorious Destruction,{4}{R},5.0,R,Sorcery,,,Destroy target artifact or land. Its controller loses 1 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vulshok Refugee,{1}{R}{R},3.0,R,Creature — Human Warrior,,"Human, Warrior",Protection from red,3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
