name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Mayor of Avabruck // Howlpack Alpha,,2.0,G,Creature — Werewolf,,Werewolf,"Each other creature you control that's a Werewolf or a Wolf gets +1/+1.
At the beginning of your end step, create a 2/2 green Wolf creature token.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform Howlpack Alpha.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Moonmist,{1}{G},2.0,G,Instant,,,Transform all Humans. Prevent all combat damage that would be dealt this turn by creatures other than Werewolves and Wolves. (Only double-faced cards can be transformed.),,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Orchard Spirit,{2}{G},3.0,G,Creature — Spirit,,Spirit,Orchard Spirit can't be blocked except by creatures with flying or reach.,2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Pioneer, legality: Legal, format: Vintage, legality: Legal"
Parallel Lives,{3}{G},4.0,G,Enchantment,,,"If an effect would create one or more tokens under your control, it creates twice that many of those tokens instead.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Ranger's Guile,{G},1.0,G,Instant,,,Target creature you control gets +1/+1 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.),,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Explorer, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Pioneer, legality: Legal, format: Vintage, legality: Legal"
Somberwald Spider,{4}{G},5.0,G,Creature — Spider,,Spider,"Reach (This creature can block creatures with flying.)
Morbid — Somberwald Spider enters the battlefield with two +1/+1 counters on it if a creature died this turn.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Ulvenwald Mystics // Ulvenwald Primordials,{2}{G}{G},4.0,G,Creature — Human Shaman Werewolf,,"Human, Shaman, Werewolf","At the beginning of each upkeep, if no spells were cast last turn, transform Ulvenwald Mystics.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Ulvenwald Mystics // Ulvenwald Primordials,,4.0,G,Creature — Werewolf,,Werewolf,"{G}: Regenerate Ulvenwald Primordials.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform Ulvenwald Primordials.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Villagers of Estwald // Howlpack of Estwald,{2}{G},3.0,G,Creature — Human Werewolf,,"Human, Werewolf","At the beginning of each upkeep, if no spells were cast last turn, transform Villagers of Estwald.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Villagers of Estwald // Howlpack of Estwald,,3.0,G,Creature — Werewolf,,Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform Howlpack of Estwald.",4,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Woodland Sleuth,{3}{G},4.0,G,Creature — Human Scout,,"Human, Scout","Morbid — When Woodland Sleuth enters the battlefield, if a creature died this turn, return a creature card at random from your graveyard to your hand.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Wreath of Geists,{G},1.0,G,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets +X/+X, where X is the number of creature cards in your graveyard.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
"Grimgrin, Corpse-Born",{3}{U}{B},5.0,"B, U",Legendary Creature — Zombie Warrior,Legendary,"Zombie, Warrior","Grimgrin, Corpse-Born enters the battlefield tapped and doesn't untap during your untap step.
Sacrifice another creature: Untap Grimgrin and put a +1/+1 counter on it.
Whenever Grimgrin attacks, destroy target creature defending player controls, then put a +1/+1 counter on Grimgrin.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Olivia Voldaren,{2}{B}{R},4.0,"B, R",Legendary Creature — Vampire,Legendary,Vampire,"Flying
{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1/+1 counter on Olivia Voldaren.
{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Blazing Torch,{1},1.0,,Artifact — Equipment,,Equipment,"Equipped creature can't be blocked by Vampires or Zombies.
Equipped creature has ""{T}, Sacrifice Blazing Torch: Blazing Torch deals 2 damage to any target.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Cellar Door,{2},2.0,,Artifact,,,"{3}, {T}: Target player puts the bottom card of their library into their graveyard. If it's a creature card, you create a 2/2 black Zombie creature token.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Creepy Doll,{5},5.0,,Artifact Creature — Construct,,Construct,"Indestructible
Whenever Creepy Doll deals combat damage to a creature, flip a coin. If you win the flip, destroy that creature.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Demonmail Hauberk,{4},4.0,,Artifact — Equipment,,Equipment,"Equipped creature gets +4/+2.
Equip—Sacrifice a creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Geistcatcher's Rig,{6},6.0,,Artifact Creature — Construct,,Construct,"When Geistcatcher's Rig enters the battlefield, you may have it deal 4 damage to target creature with flying.",4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Ghoulcaller's Bell,{1},1.0,,Artifact,,,{T}: Each player mills a card.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Graveyard Shovel,{2},2.0,,Artifact,,,"{2}, {T}: Target player exiles a card from their graveyard. If it's a creature card, you gain 2 life.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Inquisitor's Flail,{2},2.0,,Artifact — Equipment,,Equipment,"If equipped creature would deal combat damage, it deals double that damage instead.
If another creature would deal combat damage to equipped creature, it deals double that damage to equipped creature instead.
Equip {2}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Manor Gargoyle,{5},5.0,,Artifact Creature — Gargoyle,,Gargoyle,"Defender
Manor Gargoyle has indestructible as long as it has defender.
{1}: Until end of turn, Manor Gargoyle loses defender and gains flying.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
One-Eyed Scarecrow,{3},3.0,,Artifact Creature — Scarecrow,,Scarecrow,"Defender
Creatures with flying your opponents control get -1/-0.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Silver-Inlaid Dagger,{1},1.0,,Artifact — Equipment,,Equipment,"Equipped creature gets +2/+0.
As long as equipped creature is a Human, it gets an additional +1/+0.
Equip {2}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Wooden Stake,{2},2.0,,Artifact — Equipment,,Equipment,"Equipped creature gets +1/+0.
Whenever equipped creature blocks or becomes blocked by a Vampire, destroy that creature. It can't be regenerated.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Moorland Haunt,,0.0,,Land,,,"{T}: Add {C}.
{W}{U}, {T}, Exile a creature card from your graveyard: Create a 1/1 white Spirit creature token with flying.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
Stensia Bloodhall,,0.0,,Land,,,"{T}: Add {C}.
{3}{B}{R}, {T}: Stensia Bloodhall deals 2 damage to target player or planeswalker.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Vintage, legality: Legal"
"Xiahou Dun, the One-Eyed",{2}{B}{B},4.0,B,Legendary Creature — Human Soldier,Legendary,"Human, Soldier","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Sacrifice Xiahou Dun, the One-Eyed: Return target black card from your graveyard to your hand. Activate only during your turn, before attackers are declared.",3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Genesis,{4}{G},5.0,G,Creature — Incarnation,,Incarnation,"At the beginning of your upkeep, if Genesis is in your graveyard, you may pay {2}{G}. If you do, return target creature card from your graveyard to your hand.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Overwhelming Forces,{6}{B}{B},8.0,B,Sorcery,,,Destroy all creatures target opponent controls. Draw a card for each creature destroyed this way.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Temporal Manipulation,{3}{U}{U},5.0,U,Sorcery,,,Take an extra turn after this one.,,,,"format: Commander, legality: Legal, format: Duel, legality: Banned, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ravages of War,{3}{W},4.0,W,Sorcery,,,Destroy all lands.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Defense of the Heart,{3}{G},4.0,G,Enchantment,,,"At the beginning of your upkeep, if an opponent controls three or more creatures, sacrifice Defense of the Heart, search your library for up to two creature cards, put those cards onto the battlefield, then shuffle.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Gaddock Teeg,{G}{W},2.0,"G, W",Legendary Creature — Kithkin Advisor,Legendary,"Kithkin, Advisor","Noncreature spells with mana value 4 or greater can't be cast.
Noncreature spells with {X} in their mana costs can't be cast.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Rules Lawyer,{3}{W}{W},5.0,W,Artifact Creature — Cyborg Advisor,,"Cyborg, Advisor","State-based actions don't apply to you or other permanents you control. (You don't lose the game due to having 0 or less life or drawing from an empty library. Your creatures aren't destroyed due to damage or deathtouch and aren't put into a graveyard due to having 0 or less toughness. Your planeswalkers aren't put into a graveyard if they have 0 loyalty. You don't put a legendary permanent into a graveyard if you control two with the same name. Counters aren't removed from your permanents due to game rules. Permanents you control attached or combined illegally remain on the battlefield. For complete rules and regulations, see rule 704.)",1,1,,
Mirri's Guile,{G},1.0,G,Enchantment,,,"At the beginning of your upkeep, you may look at the top three cards of your library, then put them back in any order.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Birthing Pod,{3}{G/P},4.0,G,Artifact,,,"({G/P} can be paid with either {G} or 2 life.)
{1}{G/P}, {T}, Sacrifice a creature: Search your library for a creature card with mana value equal to 1 plus the sacrificed creature's mana value, put that card onto the battlefield, then shuffle. Activate only as a sorcery.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Banned, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Sylvan Tutor,{G},1.0,G,Sorcery,,,"Search your library for a creature card, reveal it, then shuffle and put that card on top.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Faceless Agent,{3},3.0,,Creature — Shapeshifter,,Shapeshifter,"Changeling
When Faceless Agent enters the battlefield, seek a creature card of the most prevalent creature type in your library.",2,2,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Baffling Defenses,{1}{W},2.0,W,Instant,,,Target creature's base power perpetually becomes 0.,,,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Benalish Partisan,{1}{W},2.0,W,Creature — Human Soldier,,"Human, Soldier","Lifelink
Whenever you cycle another card, you may pay {1}{W}. If you do, return Benalish Partisan from your graveyard to the battlefield tapped and it perpetually gets +1/+0.
Cycling {1}{W}",1,2,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Leonin Sanctifier,{1}{W},2.0,W,Creature — Cat Cleric,,"Cat, Cleric","Lifelink
When Leonin Sanctifier enters the battlefield, choose a creature card in your hand. It perpetually gains lifelink.",2,1,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Lumbering Lightshield,{1}{W},2.0,W,Creature — Illusion,,Illusion,"When Lumbering Lightshield enters the battlefield, target opponent reveals a nonland card at random from their hand. It perpetually gains ""This spell costs {1} more to cast.""",1,4,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
"Teyo, Aegis Adept",{2}{W}{W},4.0,W,Legendary Planeswalker — Teyo,Legendary,Teyo,"[+1]: Up to one target creature's base power perpetually becomes equal to its toughness. It perpetually gains ""This creature can attack as though it didn't have defender.""
[−2]: Conjure a card named Lumbering Lightshield onto the battlefield.
[−6]: You get an emblem with ""At the beginning of your end step, return target white creature card from your graveyard to the battlefield. You gain life equal to its toughness.""",,,4.0,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Wingsteed Trainer,{3}{W},4.0,W,Creature — Human,,Human,"When Wingsteed Trainer enters the battlefield or attacks, conjure a card named Stormfront Pegasus into your hand.",2,3,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Bounty of the Deep,{2}{U},3.0,U,Sorcery,,,"If you have no land cards in your hand, seek a land card and a nonland card. Otherwise, seek two nonland cards.",,,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Ethereal Grasp,{2}{U},3.0,U,Instant,,,"Tap target creature. That creature perpetually gains ""This creature doesn't untap during your untap step"" and ""{8}: Untap this creature.""",,,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
"Kiora, the Tide's Fury",{3}{U},4.0,U,Legendary Planeswalker — Kiora,Legendary,Kiora,"[+1]: Conjure a card named Kraken Hatchling into your hand.
[+1]: Untap target creature or land. Prevent all damage that would be dealt to and dealt by that permanent until your next turn.
[−3]: You may sacrifice a Kraken. If you do, create a 8/8 blue Kraken creature token.",,,4.0,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Mentor of Evos Isle,{2}{U},3.0,U,Creature — Bird Wizard,,"Bird, Wizard","Flying
When Mentor of Evos Isle enters the battlefield, choose a creature card in your hand. It perpetually gains flying.",2,1,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Shoreline Scout,{U},1.0,U,Creature — Merfolk Scout,,"Merfolk, Scout","When Shoreline Scout enters the battlefield, you may exile a Merfolk card or a land card from your hand. If you do, conjure a card named Tropical Island into your hand.
As long as another Merfolk or an Island entered the battlefield under your control this turn, Shoreline Scout gets +1/+0.",1,1,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Tome of the Infinite,{2}{U},3.0,U,Legendary Artifact,Legendary,,"{U}, {T}: Conjure a random card from Tome of the Infinite's spellbook into your hand. It perpetually gains ""You may spend mana as though it were mana of any color to cast this spell.""",,,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Boneyard Aberration,{4}{B},5.0,B,Creature — Skeleton Dog,,"Skeleton, Dog","When Boneyard Aberration dies, exile it. If you do, conjure three cards named Reassembling Skeleton into your graveyard.",3,3,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
"Davriel, Soul Broker",{2}{B}{B},4.0,B,Legendary Planeswalker — Davriel,Legendary,Davriel,"[+1]: Until your next turn, whenever an opponent attacks you and/or planeswalkers you control, they discard a card. If they can't, they sacrifice an attacking creature.
[−2]: Accept one of Davriel's offers, then accept one of Davriel's conditions.
[−3]: Target creature an opponent controls perpetually gets -3/-3.",,,4.0,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Davriel's Withering,{B},1.0,B,Instant,,,Target creature an opponent controls perpetually gets -1/-2.,,,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Manor Guardian,{2}{B},3.0,B,Creature — Demon,,Demon,"When Manor Guardian dies, each player seeks a nonland card with mana value 2 or less.",4,3,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
Plaguecrafter's Familiar,{1}{B},2.0,B,Creature — Rat,,Rat,"Deathtouch
When Plaguecrafter's Familiar enters the battlefield, choose a creature card in your hand. It perpetually gains deathtouch.",1,1,,"format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal"
