name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Warrior's Stand,{1}{W},2.0,W,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Creatures you control get +2/+2 until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Apprentice Sorcerer,{2}{U},3.0,U,Creature — Human Wizard,,"Human, Wizard","{T}: Apprentice Sorcerer deals 1 damage to any target. Activate only during your turn, before attackers are declared.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Armored Galleon,{4}{U},5.0,U,Creature — Human Pirate,,"Human, Pirate",Armored Galleon can't attack unless defending player controls an Island.,5,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Coastal Wizard,{2}{U}{U},4.0,U,Creature — Human Wizard,,"Human, Wizard","{T}: Return Coastal Wizard and another target creature to their owners' hands. Activate only during your turn, before attackers are declared.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Déjà Vu,{2}{U},3.0,U,Sorcery,,,Return target sorcery card from your graveyard to your hand.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Extinguish,{1}{U},2.0,U,Instant,,,Counter target sorcery spell.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Eye Spy,{U},1.0,U,Sorcery,,,Look at the top card of target player's library. You may put that card into their graveyard.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Mystic Denial,{1}{U}{U},3.0,U,Instant,,,Counter target creature or sorcery spell.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Piracy,{U}{U},2.0,U,Sorcery,,,"Until end of turn, you may tap lands you don't control for mana. Spend this mana only to cast spells.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Remove,{U},1.0,U,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Return target attacking creature to its owner's hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Steam Frigate,{2}{U},3.0,U,Creature — Human Pirate,,"Human, Pirate",Steam Frigate can't attack unless defending player controls an Island.,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Air Ship,{3}{U},4.0,U,Creature — Human Pirate,,"Human, Pirate",Flying,3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Explorer,{1}{U},2.0,U,Creature — Human Pirate Scout,,"Human, Pirate, Scout","Flying
When Talas Explorer enters the battlefield, look at target opponent's hand.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Merchant,{1}{U},2.0,U,Creature — Human Pirate,,"Human, Pirate",,1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Scout,{1}{U},2.0,U,Creature — Human Pirate Scout,,"Human, Pirate, Scout",Flying,1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Warrior,{1}{U}{U},3.0,U,Creature — Human Pirate Warrior,,"Human, Pirate, Warrior",Talas Warrior can't be blocked.,2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Touch of Brilliance,{3}{U},4.0,U,Sorcery,,,Draw two cards.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Undo,{1}{U}{U},3.0,U,Sorcery,,,Return two target creatures to their owners' hands.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Wind Sail,{1}{U},2.0,U,Sorcery,,,One or two target creatures gain flying until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Abyssal Nightstalker,{3}{B},4.0,B,Creature — Nightstalker,,Nightstalker,"Whenever Abyssal Nightstalker attacks and isn't blocked, defending player discards a card.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Bloodcurdling Scream,{X}{B},1.0,B,Sorcery,,,Target creature gets +X/+0 until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Brutal Nightstalker,{3}{B}{B},5.0,B,Creature — Nightstalker,,Nightstalker,"When Brutal Nightstalker enters the battlefield, you may have target opponent discard a card.",3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Chorus of Woe,{B},1.0,B,Sorcery,,,Creatures you control get +1/+0 until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dakmor Bat,{1}{B},2.0,B,Creature — Bat,,Bat,Flying,1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dakmor Scorpion,{1}{B},2.0,B,Creature — Scorpion,,Scorpion,,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dakmor Sorceress,{5}{B},6.0,B,Creature — Human Wizard,,"Human, Wizard",Dakmor Sorceress's power is equal to the number of Swamps you control.,*,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dark Offering,{4}{B}{B},6.0,B,Sorcery,,,Destroy target nonblack creature. You gain 3 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Hand of Death,{2}{B},3.0,B,Sorcery,,,Destroy target nonblack creature.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Kiss of Death,{4}{B}{B},6.0,B,Sorcery,,,Kiss of Death deals 4 damage to target opponent or planeswalker. You gain 4 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Lurking Nightstalker,{B}{B},2.0,B,Creature — Nightstalker,,Nightstalker,"Whenever Lurking Nightstalker attacks, it gets +2/+0 until end of turn.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Moaning Spirit,{2}{B},3.0,B,Creature — Spirit,,Spirit,Flying,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Muck Rats,{B},1.0,B,Creature — Rat,,Rat,,1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Nightstalker Engine,{4}{B},5.0,B,Creature — Nightstalker,,Nightstalker,Nightstalker Engine's power is equal to the number of creature cards in your graveyard.,*,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Predatory Nightstalker,{3}{B}{B},5.0,B,Creature — Nightstalker,,Nightstalker,"When Predatory Nightstalker enters the battlefield, you may have target opponent sacrifice a creature.",3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Raiding Nightstalker,{2}{B},3.0,B,Creature — Nightstalker,,Nightstalker,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Return of the Nightstalkers,{5}{B}{B},7.0,B,Sorcery,,,Return all Nightstalker permanent cards from your graveyard to the battlefield. Then destroy all Swamps you control.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Cunning Giant,{5}{R},6.0,R,Creature — Giant,,Giant,"If Cunning Giant is unblocked, you may have it assign its combat damage to a creature defending player controls.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Goblin War Cry,{2}{R},3.0,R,Sorcery,,,Target opponent chooses a creature they control. Other creatures they control can't block this turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Goblin War Strike,{R},1.0,R,Sorcery,,,Goblin War Strike deals damage to target player or planeswalker equal to the number of Goblins you control.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Jagged Lightning,{3}{R}{R},5.0,R,Sorcery,,,Jagged Lightning deals 3 damage to each of two target creatures.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Obsidian Giant,{4}{R},5.0,R,Creature — Giant,,Giant,,4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ogre Arsonist,{4}{R},5.0,R,Creature — Ogre,,Ogre,"When Ogre Arsonist enters the battlefield, destroy target land.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ogre Berserker,{4}{R},5.0,R,Creature — Ogre Berserker,,"Ogre, Berserker",Haste,4,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ogre Warrior,{3}{R},4.0,R,Creature — Ogre Warrior,,"Ogre, Warrior",,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Barbtooth Wurm,{5}{G},6.0,G,Creature — Wurm,,Wurm,,6,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Deep Wood,{1}{G},2.0,G,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Prevent all damage that would be dealt to you this turn by attacking creatures.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Golden Bear,{3}{G},4.0,G,Creature — Bear,,Bear,,4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Harmony of Nature,{2}{G},3.0,G,Sorcery,,,Tap any number of untapped creatures you control. You gain 4 life for each creature tapped this way.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Lynx,{1}{G},2.0,G,Creature — Cat,,Cat,Forestwalk (This creature can't be blocked as long as defending player controls a Forest.),2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Norwood Archers,{3}{G},4.0,G,Creature — Elf Archer,,"Elf, Archer",Reach (This creature can block creatures with flying.),3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Norwood Priestess,{2}{G}{G},4.0,G,Creature — Elf Druid,,"Elf, Druid","{T}: You may put a green creature card from your hand onto the battlefield. Activate only during your turn, before attackers are declared.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Norwood Riders,{3}{G},4.0,G,Creature — Elf,,Elf,Norwood Riders can't be blocked by more than one creature.,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Norwood Warrior,{2}{G},3.0,G,Creature — Elf Warrior,,"Elf, Warrior","Whenever Norwood Warrior becomes blocked, it gets +1/+1 until end of turn.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Plated Wurm,{4}{G},5.0,G,Creature — Wurm,,Wurm,,4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Razorclaw Bear,{2}{G}{G},4.0,G,Creature — Bear,,Bear,"Whenever Razorclaw Bear becomes blocked, it gets +2/+2 until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Renewing Touch,{G},1.0,G,Sorcery,,,Shuffle any number of target creature cards from your graveyard into your library.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Salvage,{G},1.0,G,Sorcery,,,Put target card from your graveyard on top of your library.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Sylvan Yeti,{2}{G}{G},4.0,G,Creature — Yeti,,Yeti,Sylvan Yeti's power is equal to the number of cards in your hand.,*,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Powder Keg,{2},2.0,,Artifact,,,"At the beginning of your upkeep, you may put a fuse counter on Powder Keg.
{T}, Sacrifice Powder Keg: Destroy each artifact and creature with mana value equal to the number of fuse counters on Powder Keg.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Greater Auramancy,{1}{W},2.0,W,Enchantment,,,"Other enchantments you control have shroud. (A permanent with shroud can't be the target of spells or abilities.)
Enchanted creatures you control have shroud.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
