name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Karplusan Giant,{6}{R},7.0,R,Creature — Giant,,Giant,Tap an untapped snow land you control: Karplusan Giant gets +1/+1 until end of turn.,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Márton Stromgald,{2}{R}{R},4.0,R,Legendary Creature — Human Knight,Legendary,"Human, Knight","Whenever Márton Stromgald attacks, other attacking creatures get +1/+1 until end of turn for each attacking creature other than Márton Stromgald.
Whenever Márton Stromgald blocks, other blocking creatures get +1/+1 until end of turn for each blocking creature other than Márton Stromgald.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Melee,{4}{R},5.0,R,Instant,,,"Cast this spell only during your turn and only during combat before blockers are declared.
You choose which creatures block this combat and how those creatures block.
Whenever a creature attacks and isn't blocked this combat, untap it and remove it from combat.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Melting,{3}{R},4.0,R,Enchantment,,,All lands are no longer snow.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Meteor Shower,{X}{X}{R},1.0,R,Sorcery,,,Meteor Shower deals X plus 1 damage divided as you choose among any number of targets.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Mudslide,{2}{R},3.0,R,Enchantment,,,"Creatures without flying don't untap during their controllers' untap steps.
At the beginning of each player's upkeep, that player may choose any number of tapped creatures without flying they control and pay {2} for each creature chosen this way. If the player does, untap those creatures.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Orcish Librarian,{1}{R},2.0,R,Creature — Orc,,Orc,"{R}, {T}: Look at the top eight cards of your library. Exile four of them at random, then put the rest on top of your library in any order.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Stonehands,{2}{R},3.0,R,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets +0/+2.
{R}: Enchanted creature gets +1/+0 until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Tor Giant,{3}{R},4.0,R,Creature — Giant,,Giant,,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Total War,{3}{R},4.0,R,Enchantment,,,"Whenever a player attacks with one or more creatures, destroy all untapped non-Wall creatures that player controls that didn't attack, except for creatures the player hasn't controlled continuously since the beginning of the turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Wall of Lava,{1}{R}{R},3.0,R,Creature — Wall,,Wall,"Defender (This creature can't attack.)
{R}: Wall of Lava gets +1/+1 until end of turn.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Blizzard,{G}{G},2.0,G,Enchantment,,,"Cast this spell only if you control a snow land.
Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Creatures with flying don't untap during their controllers' untap steps.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Brown Ouphe,{G},1.0,G,Creature — Ouphe,,Ouphe,"{1}{G}, {T}: Counter target activated ability from an artifact source. (Mana abilities can't be targeted.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Dire Wolves,{2}{G},3.0,G,Creature — Wolf,,Wolf,"Dire Wolves has banding as long as you control a Plains. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Earthlore,{G},1.0,G,Enchantment — Aura,,Aura,"Enchant land you control
Tap enchanted land: Target blocking creature gets +1/+2 until end of turn. Activate only if enchanted land is untapped.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Essence Filter,{1}{G}{G},3.0,G,Sorcery,,,Destroy all enchantments or all nonwhite enchantments.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Fanatical Fever,{2}{G}{G},4.0,G,Instant,,,Target creature gets +3/+0 and gains trample until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Forbidden Lore,{2}{G},3.0,G,Enchantment — Aura,,Aura,"Enchant land
Enchanted land has ""{T}: Target creature gets +2/+1 until end of turn.""",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Forgotten Lore,{G},1.0,G,Sorcery,,,"Target opponent chooses a card in your graveyard. You may pay {G}. If you do, repeat this process except that opponent can't choose a card already chosen for Forgotten Lore. Then put the last chosen card into your hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Freyalise Supplicant,{1}{G},2.0,G,Creature — Human Cleric,,"Human, Cleric","{T}, Sacrifice a red or white creature: Freyalise Supplicant deals damage to any target equal to half the sacrificed creature's power, rounded down.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Freyalise's Charm,{G}{G},2.0,G,Enchantment,,,"Whenever an opponent casts a black spell, you may pay {G}{G}. If you do, you draw a card.
{G}{G}: Return Freyalise's Charm to its owner's hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Freyalise's Winds,{2}{G}{G},4.0,G,Enchantment,,,"Whenever a permanent becomes tapped, put a wind counter on it.
If a permanent with a wind counter on it would untap during its controller's untap step, remove all wind counters from it instead.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Fyndhorn Pollen,{2}{G},3.0,G,Enchantment,,,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
All creatures get -1/-0.
{1}{G}: All creatures get -1/-0 until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Gorilla Pack,{2}{G},3.0,G,Creature — Ape,,Ape,"Gorilla Pack can't attack unless defending player controls a Forest.
When you control no Forests, sacrifice Gorilla Pack.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Hot Springs,{1}{G},2.0,G,Enchantment — Aura,,Aura,"Enchant land you control
Enchanted land has ""{T}: Prevent the next 1 damage that would be dealt to any target this turn.""",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Juniper Order Druid,{2}{G},3.0,G,Creature — Human Cleric Druid,,"Human, Cleric, Druid",{T}: Untap target land.,1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Maddening Wind,{2}{G},3.0,G,Enchantment — Aura,,Aura,"Enchant creature
Cumulative upkeep {G} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
At the beginning of the upkeep of enchanted creature's controller, Maddening Wind deals 2 damage to that player.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Pale Bears,{2}{G},3.0,G,Creature — Bear,,Bear,Islandwalk (This creature can't be blocked as long as defending player controls an Island.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Pygmy Allosaurus,{2}{G},3.0,G,Creature — Dinosaur,,Dinosaur,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Pyknite,{2}{G},3.0,G,Creature — Ouphe,,Ouphe,"When Pyknite enters the battlefield, draw a card at the beginning of the next turn's upkeep.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Rime Dryad,{G},1.0,G,Creature — Dryad,,Dryad,Snow forestwalk (This creature can't be blocked as long as defending player controls a snow Forest.),1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Ritual of Subdual,{4}{G}{G},6.0,G,Enchantment,,,"Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
If a land is tapped for mana, it produces colorless mana instead of any other type.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Snowblind,{3}{G},4.0,G,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets -X/-Y. If that creature is attacking, X is the number of snow lands defending player controls. Otherwise, X is the number of snow lands its controller controls. Y is equal to X or to enchanted creature's toughness minus 1, whichever is smaller.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Stunted Growth,{3}{G}{G},5.0,G,Sorcery,,,Target player chooses three cards from their hand and puts them on top of their library in any order.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Thermokarst,{1}{G}{G},3.0,G,Sorcery,,,"Destroy target land. If that land was a snow land, you gain 1 life.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Touch of Vitae,{2}{G},3.0,G,Instant,,,"Until end of turn, target creature gains haste and ""{0}: Untap this creature. Activate only once.""
Draw a card at the beginning of the next turn's upkeep.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Trailblazer,{2}{G}{G},4.0,G,Instant,,,Target creature can't be blocked this turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Venomous Breath,{3}{G},4.0,G,Instant,,,"Choose target creature. At this turn's next end of combat, destroy all creatures that blocked or were blocked by it this turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Wall of Pine Needles,{3}{G},4.0,G,Creature — Plant Wall,,"Plant, Wall","Defender (This creature can't attack.)
{G}: Regenerate Wall of Pine Needles.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Whiteout,{1}{G},2.0,G,Instant,,,"All creatures lose flying until end of turn.
Sacrifice a snow land: Return Whiteout from your graveyard to your hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Wiitigo,{3}{G}{G}{G},6.0,G,Creature — Yeti,,Yeti,"Wiitigo enters the battlefield with six +1/+1 counters on it.
At the beginning of your upkeep, put a +1/+1 counter on Wiitigo if it has blocked or been blocked since your last upkeep. Otherwise, remove a +1/+1 counter from it.",0,0,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Yavimaya Gnats,{2}{G},3.0,G,Creature — Insect,,Insect,"Flying
{G}: Regenerate Yavimaya Gnats.",0,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Altar of Bone,{G}{W},2.0,"G, W",Sorcery,,,"As an additional cost to cast this spell, sacrifice a creature.
Search your library for a creature card, reveal it, put it into your hand, then shuffle.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Centaur Archer,{1}{R}{G},3.0,"G, R",Creature — Centaur Archer,,"Centaur, Archer",{T}: Centaur Archer deals 1 damage to target creature with flying.,3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Chromatic Armor,{1}{W}{U},3.0,"U, W",Enchantment — Aura,,Aura,"Enchant creature
As Chromatic Armor enters the battlefield, choose a color.
Chromatic Armor enters the battlefield with a sleight counter on it.
Prevent all damage that would be dealt to enchanted creature by sources of the last chosen color.
{X}: Put a sleight counter on Chromatic Armor and choose a color. X is the number of sleight counters on Chromatic Armor.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Earthlink,{3}{B}{R}{G},6.0,"B, G, R",Enchantment,,,"At the beginning of your upkeep, sacrifice Earthlink unless you pay {2}.
Whenever a creature dies, that creature's controller sacrifices a land.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Elemental Augury,{U}{B}{R},3.0,"B, R, U",Enchantment,,,"{3}: Look at the top three cards of target player's library, then put them back in any order.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Essence Vortex,{1}{U}{B},3.0,"B, U",Instant,,,Destroy target creature unless its controller pays life equal to its toughness. A creature destroyed this way can't be regenerated.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Fire Covenant,{1}{B}{R},3.0,"B, R",Instant,,,"As an additional cost to cast this spell, pay X life.
Fire Covenant deals X damage divided as you choose among any number of target creatures.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Flooded Woodlands,{2}{U}{B},4.0,"B, U",Enchantment,,,Green creatures can't attack unless their controller sacrifices a land for each green creature they control that's attacking. (This cost is paid as attackers are declared.),,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Fumarole,{3}{B}{R},5.0,"B, R",Sorcery,,,"As an additional cost to cast this spell, pay 3 life.
Destroy target creature and target land.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Ghostly Flame,{B}{R},2.0,"B, R",Enchantment,,,Black and/or red permanents and spells are colorless sources of damage.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Glaciers,{2}{W}{U},4.0,"U, W",Enchantment,,,"At the beginning of your upkeep, sacrifice Glaciers unless you pay {W}{U}.
All Mountains are Plains.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Hymn of Rebirth,{3}{G}{W},5.0,"G, W",Sorcery,,,Put target creature card from a graveyard onto the battlefield under your control.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Kjeldoran Frostbeast,{3}{G}{W},5.0,"G, W",Creature — Elemental Beast,,"Elemental, Beast","At end of combat, destroy all creatures blocking or blocked by Kjeldoran Frostbeast.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Merieke Ri Berit,{W}{U}{B},3.0,"B, U, W",Legendary Creature — Human,Legendary,Human,"Merieke Ri Berit doesn't untap during your untap step.
{T}: Gain control of target creature for as long as you control Merieke Ri Berit. When Merieke Ri Berit leaves the battlefield or becomes untapped, destroy that creature. It can't be regenerated.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Monsoon,{2}{R}{G},4.0,"G, R",Enchantment,,,"At the beginning of each player's end step, tap all untapped Islands that player controls and Monsoon deals X damage to the player, where X is the number of Islands tapped this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
