name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
"Kelsien, the Plague",{R}{W}{B},3.0,"B, R, W",Legendary Creature — Human Assassin,Legendary,"Human, Assassin","Vigilance, haste
Kelsien, the Plague gets +1/+1 for each experience counter you have.
{T}: Kelsien deals 1 damage to target creature you don't control. When that creature dies this turn, you get an experience counter.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Otrimi, the Ever-Playful",{3}{B}{G}{U},6.0,"B, G, U",Legendary Creature — Nightmare Beast,Legendary,"Nightmare, Beast","Mutate {1}{B}{G}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Trample
Whenever this creature deals combat damage to a player, return target creature card with mutate from your graveyard to your hand.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Pako, Arcane Retriever",{3}{R}{G},5.0,"G, R",Legendary Creature — Elemental Dog,Legendary,"Elemental, Dog","Partner with Haldan, Avid Arcanist
Haste
Whenever Pako, Arcane Retriever attacks, exile the top card of each player's library and put a fetch counter on each of them. Put a +1/+1 counter on Pako for each noncreature card exiled this way.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Shabraz, the Skyshark",{3}{W}{U},5.0,"U, W",Legendary Creature — Shark Bird,Legendary,"Shark, Bird","Partner with Brallin, Skyshark Rider
Flying
Whenever you draw a card, put a +1/+1 counter on Shabraz, the Skyshark and you gain 1 life.
{W/U}: Target Human gains flying until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Silvar, Devourer of the Free",{3}{B}{R},5.0,"B, R",Legendary Creature — Cat Nightmare,Legendary,"Cat, Nightmare","Partner with Trynn, Champion of Freedom (When this creature enters the battlefield, target player may put Trynn into their hand from their library, then shuffle.)
Menace
Sacrifice a Human: Put a +1/+1 counter on Silvar, Devourer of the Free. It gains indestructible until end of turn.",4,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Tayam, Luminous Enigma",{1}{W}{B}{G},4.0,"B, G, W",Legendary Creature — Nightmare Beast,Legendary,"Nightmare, Beast","Each other creature you control enters the battlefield with an additional vigilance counter on it.
{3}, Remove three counters from among creatures you control: Mill three cards, then return a permanent card with mana value 3 or less from your graveyard to the battlefield.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Ukkima, Stalking Shadow",{1}{U}{B},3.0,"B, U",Legendary Creature — Whale Wolf,Legendary,"Whale, Wolf","Partner with Cazur, Ruthless Stalker (When this creature enters the battlefield, target player may put Cazur into their hand from their library, then shuffle.)
Ukkima, Stalking Shadow can't be blocked.
When Ukkima leaves the battlefield, it deals X damage to target player and you gain X life, where X is its power.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Xyris, the Writhing Storm",{2}{G}{U}{R},5.0,"G, R, U",Legendary Creature — Snake Leviathan,Legendary,"Snake, Leviathan","Flying
Whenever an opponent draws a card except the first one they draw in each of their draw steps, create a 1/1 green Snake creature token.
Whenever Xyris, the Writhing Storm deals combat damage to a player, you and that player each draw that many cards.",3,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Yannik, Scavenging Sentinel",{2}{G}{W},4.0,"G, W",Legendary Creature — Hyena Beast,Legendary,"Hyena, Beast","Partner with Nikara, Lair Scavenger
Vigilance
When Yannik, Scavenging Sentinel enters the battlefield, exile another creature you control until Yannik leaves the battlefield. When you do, distribute X +1/+1 counters among any number of target creatures, where X is the exiled creature's power.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Zaxara, the Exemplary",{1}{B}{G}{U},4.0,"B, G, U",Legendary Creature — Nightmare Hydra,Legendary,"Nightmare, Hydra","Deathtouch
{T}: Add two mana of any one color.
Whenever you cast a spell with {X} in its mana cost, create a 0/0 green Hydra creature token, then put X +1/+1 counters on it.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Cryptic Trilobite,{X}{X},0.0,,Creature — Trilobite,,Trilobite,"Cryptic Trilobite enters the battlefield with X +1/+1 counters on it.
Remove a +1/+1 counter from Cryptic Trilobite: Add {C}{C}. Spend this mana only to activate abilities.
{1}, {T}: Put a +1/+1 counter on Cryptic Trilobite.",0,0,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Avenging Huntbonder,{3}{W}{W},5.0,W,Creature — Human Warrior,,"Human, Warrior","Double strike
Whenever Avenging Huntbonder attacks, put a double strike counter on another target attacking creature.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Call the Coppercoats,{2}{W},3.0,W,Instant,,,"Strive — This spell costs {1}{W} more to cast for each target beyond the first.
Choose any number of target opponents. Create X 1/1 white Human Soldier creature tokens, where X is the number of creatures those opponents control.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Cartographer's Hawk,{1}{W},2.0,W,Creature — Bird,,Bird,"Flying
When Cartographer's Hawk deals combat damage to a player who controls more lands than you, return it to its owner's hand. If you do, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Dismantling Wave,{2}{W},3.0,W,Sorcery,,,"For each opponent, destroy up to one target artifact or enchantment that player controls.
Cycling {6}{W}{W} ({6}{W}{W}, Discard this card: Draw a card.)
When you cycle Dismantling Wave, destroy all artifacts and enchantments.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Flawless Maneuver,{2}{W},3.0,W,Instant,,,"If you control a commander, you may cast this spell without paying its mana cost.
Creatures you control gain indestructible until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Herald of the Forgotten,{6}{W}{W},8.0,W,Creature — Cat Beast,,"Cat, Beast","Flying
When Herald of the Forgotten enters the battlefield, if you cast it, return any number of target permanent cards with cycling abilities from your graveyard to the battlefield.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Martial Impetus,{2}{W},3.0,W,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets +1/+1 and is goaded. (It attacks each combat if able and attacks a player other than you if able.)
Whenever enchanted creature attacks, each other creature that's attacking one of your opponents gets +1/+1 until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Vintage, legality: Legal"
Verge Rangers,{2}{W},3.0,W,Creature — Human Scout Ranger,,"Human, Scout, Ranger","First strike
You may look at the top card of your library any time.
As long as an opponent controls more lands than you, you may play lands from the top of your library. (You can play a land this way only if you have an available land play remaining.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Vitality Hunter,{3}{W},4.0,W,Creature — Nightmare,,Nightmare,"Lifelink
{X}{W}{W}: Monstrosity X. (If this creature isn't monstrous, put X +1/+1 counters on it and it becomes monstrous.)
When Vitality Hunter becomes monstrous, put a lifelink counter on each of up to X target creatures.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Crystalline Resonance,{2}{U},3.0,U,Enchantment,,,"Whenever you cycle a card, you may have Crystalline Resonance become a copy of another target permanent until your next turn, except it has this ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Decoy Gambit,{2}{U},3.0,U,Instant,,,"For each opponent, choose up to one target creature that player controls, then return that creature to its owner's hand unless its controller has you draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Eon Frolicker,{2}{U}{U},4.0,U,Creature — Elemental Otter,,"Elemental, Otter","Flying
When Eon Frolicker enters the battlefield, if you cast it, target opponent takes an extra turn after this one. Until your next turn, you and planeswalkers you control gain protection from that player. (You and planeswalkers you control can't be targeted, dealt damage, or enchanted by anything controlled by that player.)",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Ethereal Forager,{4}{U}{U},6.0,U,Creature — Elemental Whale,,"Elemental, Whale","Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Flying
Whenever Ethereal Forager attacks, you may return an instant or sorcery card exiled with Ethereal Forager to its owner's hand.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Fierce Guardianship,{2}{U},3.0,U,Instant,,,"If you control a commander, you may cast this spell without paying its mana cost.
Counter target noncreature spell.",,,,"format: Commander, legality: Legal, format: Duel, legality: Banned, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Nascent Metamorph,{1}{U},2.0,U,Creature — Shapeshifter,,Shapeshifter,"Whenever Nascent Metamorph attacks or blocks, target opponent reveals cards from the top of their library until they reveal a creature card. Nascent Metamorph becomes a copy of that card until end of turn. Then that player puts all cards revealed this way on the bottom of their library in a random order.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Souvenir Snatcher,{4}{U},5.0,U,Creature — Bird,,Bird,"Mutate {5}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying
Whenever this creature mutates, gain control of target noncreature artifact.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Tidal Barracuda,{3}{U},4.0,U,Creature — Fish,,Fish,"Any player may cast spells as though they had flash.
Your opponents can't cast spells during your turn.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Boneyard Mycodrax,{2}{B},3.0,B,Creature — Fungus,,Fungus,"Boneyard Mycodrax's power and toughness are each equal to the number of other creature cards in your graveyard.
Scavenge {4}{B} ({4}{B}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)",*,*,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Daring Fiendbonder,{3}{B},4.0,B,Creature — Human Warlock,,"Human, Warlock","Haste
Daring Fiendbonder attacks each combat if able.
{1}{B}, Exile Daring Fiendbonder from your graveyard: Put an indestructible counter on target creature. Activate only as a sorcery.",5,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Deadly Rollick,{3}{B},4.0,B,Instant,,,"If you control a commander, you may cast this spell without paying its mana cost.
Exile target creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Dredge the Mire,{3}{B},4.0,B,Sorcery,,,Each opponent chooses a creature card in their graveyard. Put those cards onto the battlefield under your control.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Mindleecher,{4}{B}{B},6.0,B,Creature — Nightmare,,Nightmare,"Mutate {4}{B} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying
Whenever this creature mutates, exile the top card of each opponent's library face down. You may look at and play those cards for as long as they remain exiled.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Netherborn Altar,{1}{B},2.0,B,Artifact,,,"{T}, Put a soul counter on Netherborn Altar: Put your commander into your hand from the command zone. Then you lose 3 life for each soul counter on Netherborn Altar.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Parasitic Impetus,{2}{B},3.0,B,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets +2/+2 and is goaded. (It attacks each combat if able and attacks a player other than you if able.)
Whenever enchanted creature attacks, its controller loses 2 life and you gain 2 life.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Vintage, legality: Legal"
Species Specialist,{2}{B}{B},4.0,B,Creature — Human Warrior,,"Human, Warrior","As Species Specialist enters the battlefield, choose a creature type.
Whenever a creature of the chosen type dies, you may draw a card.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Titan Hunter,{4}{B},5.0,B,Creature — Human Warrior,,"Human, Warrior","At the beginning of each player's end step, if no creatures died this turn, Titan Hunter deals 4 damage to that player.
{1}{B}, Sacrifice a creature: You gain 4 life.",4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Agitator Ant,{2}{R},3.0,R,Creature — Insect,,Insect,"At the beginning of your end step, each player may put two +1/+1 counters on a creature they control. Goad each creature that had counters put on it this way. (Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Deflecting Swat,{2}{R},3.0,R,Instant,,,"If you control a commander, you may cast this spell without paying its mana cost.
You may choose new targets for target spell or ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Banned, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Fireflux Squad,{3}{R},4.0,R,Creature — Human Soldier,,"Human, Soldier","Haste
Whenever Fireflux Squad attacks, you may exile another target attacking creature you control. If you do, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield tapped and attacking and the rest on the bottom of your library in a random order.",4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Frontier Warmonger,{3}{R},4.0,R,Creature — Human Warrior,,"Human, Warrior","Whenever one or more creatures attack one of your opponents or a planeswalker they control, those creatures gain menace until end of turn.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Lavabrink Floodgates,{3}{R},4.0,R,Artifact,,,"{T}: Add {R}{R}.
At the beginning of each player's upkeep, that player may put a doom counter on Lavabrink Floodgates or remove a doom counter from it. Then if it has three or more doom counters on it, sacrifice Lavabrink Floodgates. When you do, it deals 6 damage to each creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Molten Echoes,{2}{R}{R},4.0,R,Enchantment,,,"As Molten Echoes enters the battlefield, choose a creature type.
Whenever a nontoken creature of the chosen type enters the battlefield under your control, create a token that's a copy of that creature. That token gains haste. Exile it at the beginning of the next end step.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Spellpyre Phoenix,{3}{R}{R},5.0,R,Creature — Phoenix,,Phoenix,"Flying
When Spellpyre Phoenix enters the battlefield, you may return target instant or sorcery card with a cycling ability from your graveyard to your hand.
At the beginning of each end step, if you cycled two or more cards this turn, return Spellpyre Phoenix from your graveyard to your hand.",4,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Surly Badgersaur,{3}{R},4.0,R,Creature — Badger Dinosaur,,"Badger, Dinosaur","Whenever you discard a creature card, put a +1/+1 counter on Surly Badgersaur.
Whenever you discard a land card, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Whenever you discard a noncreature, nonland card, Surly Badgersaur fights up to one target creature you don't control.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Capricopian,{X}{G},1.0,G,Creature — Goat Hydra,,"Goat, Hydra","Capricopian enters the battlefield with X +1/+1 counters on it.
{2}: Put a +1/+1 counter on Capricopian, then you may reselect which player Capricopian is attacking. Only the player Capricopian is attacking may activate this ability and only during the declare attackers step. (It can't attack its controller.)",0,0,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Curious Herd,{3}{G},4.0,G,Instant,,,"Choose target opponent. You create X 3/3 green Beast creature tokens, where X is the number of artifacts that player controls.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Glademuse,{2}{G},3.0,G,Creature — Beast,,Beast,"Whenever a player casts a spell, if it's not their turn, that player draws a card.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Obscuring Haze,{2}{G},3.0,G,Instant,,,"If you control a commander, you may cast this spell without paying its mana cost.
Prevent all damage that would be dealt this turn by creatures your opponents control.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Predatory Impetus,{4}{G},5.0,G,Enchantment — Aura,,Aura,"Enchant creature
Enchanted creature gets +3/+3, must be blocked if able, and is goaded. (It attacks each combat if able and attacks a player other than you if able.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Vintage, legality: Legal"
Ravenous Gigantotherium,{5}{G}{G},7.0,G,Creature — Beast,,Beast,"Devour 3 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with three times that many +1/+1 counters on it.)
When Ravenous Gigantotherium enters the battlefield, it deals X damage divided as you choose among up to X target creatures, where X is its power. Each of those creatures deals damage equal to its power to Ravenous Gigantotherium.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Sawtusk Demolisher,{4}{G}{G},6.0,G,Creature — Beast,,Beast,"Mutate {3}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Trample
Whenever this creature mutates, destroy target noncreature permanent. Its controller creates a 3/3 green Beast creature token.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Gladiator, legality: Legal, format: Historic, legality: Legal, format: Historicbrawl, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Selective Adaptation,{4}{G}{G},6.0,G,Sorcery,,,"Reveal the top seven cards of your library. Choose from among them a card with flying, a card with first strike, and so on for double strike, deathtouch, haste, hexproof, indestructible, lifelink, menace, reach, trample, and vigilance. Put one of the chosen cards onto the battlefield, the other chosen cards into your hand, and the rest into your graveyard.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Slippery Bogbonder,{3}{G},4.0,G,Creature — Human Druid,,"Human, Druid","Flash
Hexproof
When Slippery Bogbonder enters the battlefield, put a hexproof counter on target creature. Then move any number of counters from among creatures you control onto that creature.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Bonder's Ornament,{3},3.0,,Artifact,,,"{T}: Add one mana of any color.
{4}, {T}: Each player who controls a permanent named Bonder's Ornament draws a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Banned, format: Paupercommander, legality: Legal, format: Vintage, legality: Legal"
Manascape Refractor,{3},3.0,,Artifact,,,"Manascape Refractor enters the battlefield tapped.
Manascape Refractor has all activated abilities of all lands on the battlefield.
You may spend mana as though it were mana of any color to pay the activation costs of Manascape Refractor's abilities.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Sanctuary Blade,{2},2.0,,Artifact — Equipment,,Equipment,"As Sanctuary Blade becomes attached to a creature, choose a color.
Equipped creature gets +2/+0 and has protection from the last chosen color.
Equip {3}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
