name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Crooked Scales,{4},4.0,,Artifact,,,"{4}, {T}: Flip a coin. If you win the flip, destroy target creature an opponent controls. If you lose the flip, destroy target creature you control unless you pay {3} and repeat this process.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Crumbling Sanctuary,{5},5.0,,Artifact,,,"If damage would be dealt to a player, that player exiles that many cards from the top of their library instead.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Eye of Ramos,{3},3.0,,Artifact,,,"{T}: Add {U}.
Sacrifice Eye of Ramos: Add {U}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
General's Regalia,{3},3.0,,Artifact,,,"{3}: The next time a source of your choice would deal damage to you this turn, that damage is dealt to target creature you control instead.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Heart of Ramos,{3},3.0,,Artifact,,,"{T}: Add {R}.
Sacrifice Heart of Ramos: Add {R}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Horn of Plenty,{6},6.0,,Artifact,,,"Whenever a player casts a spell, they may pay {1}. If the player does, they draw a card at the beginning of the next end step.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Horn of Ramos,{3},3.0,,Artifact,,,"{T}: Add {G}.
Sacrifice Horn of Ramos: Add {G}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Iron Lance,{2},2.0,,Artifact,,,"{3}, {T}: Target creature gains first strike until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Jeweled Torque,{2},2.0,,Artifact,,,"As Jeweled Torque enters the battlefield, choose a color.
Whenever a player casts a spell of the chosen color, you may pay {2}. If you do, you gain 2 life.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Kyren Archive,{3},3.0,,Artifact,,,"At the beginning of your upkeep, you may exile the top card of your library face down.
{5}, Discard your hand, Sacrifice Kyren Archive: Put all cards exiled with Kyren Archive into their owner's hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Kyren Toy,{3},3.0,,Artifact,,,"{1}, {T}: Put a charge counter on Kyren Toy.
{T}, Remove X charge counters from Kyren Toy: Add an amount of {C} equal to X plus one.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Mercadian Atlas,{5},5.0,,Artifact,,,"At the beginning of your end step, if you didn't play a land this turn, you may draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Mercadian Lift,{2},2.0,,Artifact,,,"{1}, {T}: Put a winch counter on Mercadian Lift.
{T}, Remove X winch counters from Mercadian Lift: You may put a creature card with mana value X from your hand onto the battlefield.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Panacea,{4},4.0,,Artifact,,,"{X}{X}, {T}: Prevent the next X damage that would be dealt to any target this turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Power Matrix,{4},4.0,,Artifact,,,"{T}: Target creature gets +1/+1 and gains flying, first strike, and trample until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Puffer Extract,{5},5.0,,Artifact,,,"{X}, {T}: Target creature you control gets +X/+X until end of turn. Destroy it at the beginning of the next end step.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Rishadan Pawnshop,{2},2.0,,Artifact,,,"{2}, {T}: Shuffle target nontoken permanent you control into its owner's library.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Skull of Ramos,{3},3.0,,Artifact,,,"{T}: Add {B}.
Sacrifice Skull of Ramos: Add {B}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Tooth of Ramos,{3},3.0,,Artifact,,,"{T}: Add {W}.
Sacrifice Tooth of Ramos: Add {W}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Toymaker,{2},2.0,,Artifact Creature — Spellshaper,,Spellshaper,"{1}, {T}, Discard a card: Target noncreature artifact becomes an artifact creature with power and toughness each equal to its mana value until end of turn. (It retains its abilities.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Worry Beads,{3},3.0,,Artifact,,,"At the beginning of each player's upkeep, that player mills a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Fountain of Cho,,0.0,,Land,,,"Fountain of Cho enters the battlefield tapped.
{T}: Put a storage counter on Fountain of Cho.
{T}, Remove any number of storage counters from Fountain of Cho: Add {W} for each storage counter removed this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Henge of Ramos,,0.0,,Land,,,"{T}: Add {C}.
{2}, {T}: Add one mana of any color.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Hickory Woodlot,,0.0,,Land,,,"Hickory Woodlot enters the battlefield tapped with two depletion counters on it.
{T}, Remove a depletion counter from Hickory Woodlot: Add {G}{G}. If there are no depletion counters on Hickory Woodlot, sacrifice it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Mercadian Bazaar,,0.0,,Land,,,"Mercadian Bazaar enters the battlefield tapped.
{T}: Put a storage counter on Mercadian Bazaar.
{T}, Remove any number of storage counters from Mercadian Bazaar: Add {R} for each storage counter removed this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Peat Bog,,0.0,,Land,,,"Peat Bog enters the battlefield tapped with two depletion counters on it.
{T}, Remove a depletion counter from Peat Bog: Add {B}{B}. If there are no depletion counters on Peat Bog, sacrifice it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Remote Farm,,0.0,,Land,,,"Remote Farm enters the battlefield tapped with two depletion counters on it.
{T}, Remove a depletion counter from Remote Farm: Add {W}{W}. If there are no depletion counters on Remote Farm, sacrifice it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Rushwood Grove,,0.0,,Land,,,"Rushwood Grove enters the battlefield tapped.
{T}: Put a storage counter on Rushwood Grove.
{T}, Remove any number of storage counters from Rushwood Grove: Add {G} for each storage counter removed this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Sandstone Needle,,0.0,,Land,,,"Sandstone Needle enters the battlefield tapped with two depletion counters on it.
{T}, Remove a depletion counter from Sandstone Needle: Add {R}{R}. If there are no depletion counters on Sandstone Needle, sacrifice it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Saprazzan Cove,,0.0,,Land,,,"Saprazzan Cove enters the battlefield tapped.
{T}: Put a storage counter on Saprazzan Cove.
{T}, Remove any number of storage counters from Saprazzan Cove: Add {U} for each storage counter removed this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Saprazzan Skerry,,0.0,,Land,,,"Saprazzan Skerry enters the battlefield tapped with two depletion counters on it.
{T}, Remove a depletion counter from Saprazzan Skerry: Add {U}{U}. If there are no depletion counters on Saprazzan Skerry, sacrifice it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Subterranean Hangar,,0.0,,Land,,,"Subterranean Hangar enters the battlefield tapped.
{T}: Put a storage counter on Subterranean Hangar.
{T}, Remove any number of storage counters from Subterranean Hangar: Add {B} for each storage counter removed this way.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
Tower of the Magistrate,,0.0,,Land,,,"{T}: Add {C}.
{1}, {T}: Target creature gains protection from artifacts until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
"Bright-Palm, Soul Awakener",{1}{R}{G}{W},4.0,"G, R, W",Legendary Creature — Fox Shaman,Legendary,"Fox, Shaman","Backup 1 (When this creature enters the battlefield, put a +1/+1 counter on target creature. If that's another creature, it gains the following ability until end of turn.)
Whenever this creature attacks, double the number of +1/+1 counters on target creature. That creature can't be blocked by creatures with power 2 or less this turn.",4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Brimaz, Blight of Oreskos",{2}{W}{B},4.0,"B, W",Legendary Creature — Phyrexian Cat,Legendary,"Phyrexian, Cat","Whenever you cast a Phyrexian creature or artifact creature spell, incubate X, where X is that spell's mana value. (Create an Incubator token with X +1/+1 counters on it and ""{2}: Transform this artifact."" It transforms into a 0/0 Phyrexian artifact creature.)
At the beginning of each end step, if a Phyrexian died under your control this turn, proliferate.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Gimbal, Gremlin Prodigy",{2}{G}{U}{R},5.0,"G, R, U",Legendary Creature — Gremlin Artificer,Legendary,"Gremlin, Artificer","Artifact creatures you control have trample.
At the beginning of your end step, create a 0/0 red Gremlin artifact creature token. Put X +1/+1 counters on it, where X is the number of differently named artifact tokens you control.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Kasla, the Broken Halo",{3}{U}{R}{W},6.0,"R, U, W",Legendary Creature — Angel Ally,Legendary,"Angel, Ally","Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance, haste
Whenever you cast another spell that has convoke, scry 2, then draw a card.",5,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Sidar Jabari of Zhalfir,{1}{W}{U}{B},4.0,"B, U, W",Legendary Creature — Human Knight,Legendary,"Human, Knight","Eminence — Whenever you attack with one or more Knights, if Sidar Jabari of Zhalfir is in the command zone or on the battlefield, draw a card, then discard a card.
Flying, first strike
Whenever Sidar Jabari deals combat damage to a player, return target Knight creature card from your graveyard to the battlefield.",4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Elenda and Azor,{3}{W}{U}{B},6.0,"B, U, W",Legendary Creature — Vampire Knight Sphinx,Legendary,"Vampire, Knight, Sphinx","Flying, ward {2}
Whenever Elenda and Azor attacks, you may pay {X}{W}{U}{B}. If you do, draw X cards.
At the beginning of each end step, you may pay 4 life. If you do, create a number of 1/1 black Vampire Knight creature tokens with lifelink equal to the number of cards you've drawn this turn.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Moira and Teshar,{3}{W}{B},5.0,"B, W",Legendary Creature — Phyrexian Spirit Bird,Legendary,"Phyrexian, Spirit, Bird","Flying
Whenever you cast a historic spell, return target nonland permanent card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step. If it would leave the battlefield, exile it instead of putting it anywhere else. (Artifacts, legendaries, and Sagas are historic.)",4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Rashmi and Ragavan,{1}{G}{U}{R},4.0,"G, R, U",Legendary Creature — Elf Monkey,Legendary,"Elf, Monkey","Whenever you cast your first spell during each of your turns, exile the top card of target opponent's library and create a Treasure token. Then you may cast the exiled card without paying its mana cost if it's a spell with mana value less than the number of artifacts you control. If you don't cast it this way, you may cast it this turn.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Saint Traft and Rem Karolus,{U}{R}{W},3.0,"R, U, W",Legendary Creature — Spirit Human,Legendary,"Spirit, Human","Whenever Saint Traft and Rem Karolus becomes tapped, create a 1/1 red Human creature token if this is the first time this ability has resolved this turn. If it's the second time, create a 1/1 blue Spirit creature token with flying. If it's the third time, create a 4/4 white Angel creature token with flying.
Whenever you cast a spell that has convoke, untap Saint Traft and Rem Karolus.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Shalai and Hallar,{1}{R}{G}{W},4.0,"G, R, W",Legendary Creature — Angel Elf,Legendary,"Angel, Elf","Flying, vigilance
Whenever one or more +1/+1 counters are put on a creature you control, Shalai and Hallar deals that much damage to target opponent.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Chivalric Alliance,{1}{W},2.0,W,Enchantment,,,"Whenever you attack with two or more creatures, draw a card.
{2}, Discard a card: Create a 2/2 white and blue Knight creature token with vigilance.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Conjurer's Mantle,{1}{W},2.0,W,Artifact — Equipment,,Equipment,"Equipped creature gets +1/+1 and has vigilance.
Whenever equipped creature attacks, look at the top six cards of your library. You may reveal a card that shares a creature type with that creature from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Equip {1}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Darksteel Splicer,{6}{W},7.0,W,Creature — Phyrexian Artificer,,"Phyrexian, Artificer","Whenever Darksteel Splicer or another nontoken Phyrexian enters the battlefield under your control, create X 3/3 colorless Phyrexian Golem artifact creature tokens, where X is the number of opponents you have.
Golems you control have indestructible.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Excise the Imperfect,{1}{W}{W},3.0,W,Instant,,,"Exile target nonland permanent. Its controller incubates X, where X is its mana value. (They create an Incubator token with X +1/+1 counters on it and ""{2}: Transform this artifact."" It transforms into a 0/0 Phyrexian artifact creature.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Filigree Vector,{3}{W},4.0,W,Artifact Creature — Phyrexian Construct,,"Phyrexian, Construct","When Filigree Vector enters the battlefield, put a +1/+1 counter on each of any number of target creatures and a charge counter on each of any number of target artifacts.
{1}, {T}, Sacrifice another artifact: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Guardian Scalelord,{4}{W},5.0,W,Creature — Dragon,,Dragon,"Backup 1 (When this creature enters the battlefield, put a +1/+1 counter on target creature. If that's another creature, it gains the following abilities until end of turn.)
Flying
Whenever this creature attacks, return target nonland permanent card with mana value X or less from your graveyard to the battlefield, where X is this creature's power.",3,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Nesting Dovehawk,{3}{W},4.0,W,Creature — Bird,,Bird,"Flying
At the beginning of combat on your turn, populate. (Create a token that's a copy of a creature token you control.)
Whenever a creature token enters the battlefield under your control, put a +1/+1 counter on Nesting Dovehawk.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Path of the Ghosthunter,{X}{1}{W},2.0,W,Sorcery,,,"Create X 1/1 white Spirit creature tokens with flying.
Will of the Planeswalkers — Starting with you, each player votes for planeswalk or chaos. If planeswalk gets more votes, planeswalk. If chaos gets more votes or the vote is tied, chaos ensues.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Vulpine Harvester,{3}{W},4.0,W,Creature — Phyrexian Fox,,"Phyrexian, Fox","Whenever one or more Phyrexians you control attack, return target artifact card from your graveyard to the battlefield if its mana value is less than or equal to their total power.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Wand of the Worldsoul,{2}{W},3.0,W,Artifact,,,"Wand of the Worldsoul enters the battlefield tapped.
{T}: Add {W}.
{T}: The next spell you cast this turn has convoke.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Deluxe Dragster,{4}{U},5.0,U,Artifact — Vehicle,,Vehicle,"Deluxe Dragster can't be blocked except by Vehicles.
Whenever Deluxe Dragster deals combat damage to a player, you may cast target instant or sorcery card from that player's graveyard without paying its mana cost. If that spell would be put into a graveyard, exile it instead.
Crew 2",4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Herald of Hoofbeats,{3}{U},4.0,U,Creature — Human Knight,,"Human, Knight","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Other Knights you control have horsemanship.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Path of the Enigma,{4}{U},5.0,U,Sorcery,,,"Target player draws four cards.
Will of the Planeswalkers — Starting with you, each player votes for planeswalk or chaos. If planeswalk gets more votes, planeswalk. If chaos gets more votes or the vote is tied, chaos ensues.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Schema Thief,{3}{U},4.0,U,Creature — Vedalken Rogue Artificer,,"Vedalken, Rogue, Artificer","Flying
Whenever Schema Thief deals combat damage to a player, create a token that's a copy of target artifact that player controls.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
