name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Guardian of Cloverdell,{5}{G}{G},7.0,G,Creature — Treefolk Shaman,,"Treefolk, Shaman","When Guardian of Cloverdell enters the battlefield, create three 1/1 white Kithkin Soldier creature tokens.
{G}, Sacrifice a Kithkin: You gain 1 life.",4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Heal the Scars,{3}{G},4.0,G,Instant,,,Regenerate target creature. You gain life equal to that creature's toughness.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Hunt Down,{G},1.0,G,Sorcery,,,Target creature blocks target creature this turn if able.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Kithkin Daggerdare,{1}{G},2.0,G,Creature — Kithkin Soldier,,"Kithkin, Soldier","{G}, {T}: Target attacking creature gets +2/+2 until end of turn.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Kithkin Mourncaller,{2}{G},3.0,G,Creature — Kithkin Scout,,"Kithkin, Scout","Whenever an attacking Kithkin or Elf is put into your graveyard from the battlefield, you may draw a card.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Lammastide Weave,{1}{G},2.0,G,Instant,,,"Choose a card name, then target player mills a card. If a card with the chosen name was milled this way, you gain life equal to its mana value.
Draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Nath's Elite,{4}{G},5.0,G,Creature — Elf Warrior,,"Elf, Warrior","All creatures able to block Nath's Elite do so.
When Nath's Elite enters the battlefield, clash with an opponent. If you win, put a +1/+1 counter on Nath's Elite. (Each clashing player reveals the top card of their library, then puts that card on the top or bottom. A player wins if their card had a higher mana value.)",4,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Rootgrapple,{4}{G},5.0,G,Tribal Instant — Treefolk,,Treefolk,"Destroy target noncreature permanent. If you control a Treefolk, draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Seedguide Ash,{4}{G},5.0,G,Creature — Treefolk Druid,,"Treefolk, Druid","When Seedguide Ash dies, you may search your library for up to three Forest cards, put them onto the battlefield tapped, then shuffle.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Spring Cleaning,{1}{G},2.0,G,Instant,,,"Destroy target enchantment. Clash with an opponent. If you win, destroy all enchantments your opponents control. (Each clashing player reveals the top card of their library, then puts that card on the top or bottom. A player wins if their card had a higher mana value.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Sylvan Echoes,{G},1.0,G,Enchantment,,,"Whenever you clash and win, you may draw a card. (This ability triggers after the clash ends.)",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Timber Protector,{4}{G},5.0,G,Creature — Treefolk Warrior,,"Treefolk, Warrior","Other Treefolk creatures you control get +1/+1.
Other Treefolk and Forests you control have indestructible.",4,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Treefolk Harbinger,{G},1.0,G,Creature — Treefolk Druid,,"Treefolk, Druid","When Treefolk Harbinger enters the battlefield, you may search your library for a Treefolk or Forest card, reveal it, then shuffle and put that card on top.",0,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Warren-Scourge Elf,{1}{G},2.0,G,Creature — Elf Warrior,,"Elf, Warrior",Protection from Goblins,1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Woodland Changeling,{1}{G},2.0,G,Creature — Shapeshifter,,Shapeshifter,Changeling (This card is every creature type.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Woodland Guidance,{3}{G},4.0,G,Sorcery,,,"Return target card from your graveyard to your hand. Clash with an opponent. If you win, untap all Forests you control. (Each clashing player reveals the top card of their library, then puts that card on the top or bottom. A player wins if their card had a higher mana value.)
Exile Woodland Guidance.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Horde of Notions,{W}{U}{B}{R}{G},5.0,"B, G, R, U, W",Legendary Creature — Elemental,Legendary,Elemental,"Vigilance, trample, haste
{W}{U}{B}{R}{G}: You may play target Elemental card from your graveyard without paying its mana cost.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Sygg, River Guide",{W}{U},2.0,"U, W",Legendary Creature — Merfolk Wizard,Legendary,"Merfolk, Wizard","Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
{1}{W}: Target Merfolk you control gains protection from the color of your choice until end of turn.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Wort, Boggart Auntie",{2}{B}{R},4.0,"B, R",Legendary Creature — Goblin Shaman,Legendary,"Goblin, Shaman","Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
At the beginning of your upkeep, you may return target Goblin card from your graveyard to your hand.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Colfenor's Urn,{3},3.0,,Artifact,,,"Whenever a creature with toughness 4 or greater is put into your graveyard from the battlefield, you may exile it.
At the beginning of the end step, if three or more cards have been exiled with Colfenor's Urn, sacrifice it. If you do, return those cards to the battlefield under their owner's control.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dolmen Gate,{2},2.0,,Artifact,,,Prevent all combat damage that would be dealt to attacking creatures you control.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Herbal Poultice,{0},0.0,,Artifact,,,"{3}, Sacrifice Herbal Poultice: Regenerate target creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Runed Stalactite,{1},1.0,,Artifact — Equipment,,Equipment,"Equipped creature gets +1/+1 and is every creature type.
Equip {2}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Twinning Glass,{4},4.0,,Artifact,,,"{1}, {T}: You may cast a spell from your hand without paying its mana cost if it has the same name as a spell that was cast this turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wanderer's Twig,{1},1.0,,Artifact,,,"{1}, Sacrifice Wanderer's Twig: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Auntie's Hovel,,0.0,,Land,,,"As Auntie's Hovel enters the battlefield, you may reveal a Goblin card from your hand. If you don't, Auntie's Hovel enters the battlefield tapped.
{T}: Add {B} or {R}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Gilt-Leaf Palace,,0.0,,Land,,,"As Gilt-Leaf Palace enters the battlefield, you may reveal an Elf card from your hand. If you don't, Gilt-Leaf Palace enters the battlefield tapped.
{T}: Add {B} or {G}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Howltooth Hollow,,0.0,,Land,,,"Hideaway 4 (When this land enters the battlefield, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.)
Howltooth Hollow enters the battlefield tapped.
{T}: Add {B}.
{B}, {T}: You may play the exiled card without paying its mana cost if each player has no cards in hand.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Secluded Glen,,0.0,,Land,,,"As Secluded Glen enters the battlefield, you may reveal a Faerie card from your hand. If you don't, Secluded Glen enters the battlefield tapped.
{T}: Add {U} or {B}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Shelldock Isle,,0.0,,Land,,,"Hideaway 4 (When this land enters the battlefield, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a random order.)
Shelldock Isle enters the battlefield tapped.
{T}: Add {U}.
{U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wanderwine Hub,,0.0,,Land,,,"As Wanderwine Hub enters the battlefield, you may reveal a Merfolk card from your hand. If you don't, Wanderwine Hub enters the battlefield tapped.
{T}: Add {W} or {U}.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Éowyn, Shieldmaiden",{2}{U}{R}{W},5.0,"R, U, W",Legendary Creature — Human Knight,Legendary,"Human, Knight","First strike
At the beginning of combat on your turn, if another Human entered the battlefield under your control this turn, create two 2/2 red Human Knight creature tokens with trample and haste. Then if you control six or more Humans, draw a card.",5,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Frodo, Adventurous Hobbit",{W}{B},2.0,"B, W",Legendary Creature — Halfling Scout,Legendary,"Halfling, Scout","Partner with Sam, Loyal Attendant
Vigilance
Whenever Frodo, Adventurous Hobbit attacks, if you gained 3 or more life this turn, the Ring tempts you. Then if Frodo is your Ring-bearer and the Ring has tempted you two or more times this game, draw a card.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Galadriel, Elven-Queen",{2}{G}{U},4.0,"G, U",Legendary Creature — Elf Noble,Legendary,"Elf, Noble","Will of the council — At the beginning of combat on your turn, if another Elf entered the battlefield under your control this turn, starting with you, each player votes for dominion or guidance. If dominion gets more votes, the Ring tempts you, then you put a +1/+1 counter on your Ring-bearer. If guidance gets more votes or the vote is tied, draw a card.",4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Sauron, Lord of the Rings",{5}{U}{B}{R},8.0,"B, R, U",Legendary Creature — Avatar Horror,Legendary,"Avatar, Horror","When you cast this spell, amass Orcs 5, mill five cards, then return a creature card from your graveyard to the battlefield.
Trample
Whenever a commander an opponent controls dies, the Ring tempts you.",9,9,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Aragorn, King of Gondor",{1}{U}{R}{W},4.0,"R, U, W",Legendary Creature — Human Noble,Legendary,"Human, Noble","Vigilance, lifelink
When Aragorn, King of Gondor enters the battlefield, you become the monarch.
Whenever Aragorn attacks, up to one target creature can't block this turn. If you're the monarch, creatures can't block this turn.",4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Gandalf, Westward Voyager",{3}{G}{U},5.0,"G, U",Legendary Creature — Avatar Wizard,Legendary,"Avatar, Wizard","Whenever you cast a spell with mana value 5 or greater, each opponent reveals the top card of their library. If any of those cards shares a card type with that spell, copy that spell, you may choose new targets for the copy, and each opponent draws a card. Otherwise, you draw a card. (A copy of a permanent spell becomes a token.)",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Sam, Loyal Attendant",{1}{G}{W},3.0,"G, W",Legendary Creature — Halfling Peasant,Legendary,"Halfling, Peasant","Partner with Frodo, Adventurous Hobbit (When this creature enters the battlefield, target player may put Frodo into their hand from their library, then shuffle.)
At the beginning of combat on your turn, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
Activated abilities of Foods you control cost {1} less to activate.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Saruman, the White Hand",{1}{U}{B}{R},4.0,"B, R, U",Legendary Creature — Avatar Wizard,Legendary,"Avatar, Wizard","Whenever you cast a noncreature spell, amass Orcs X, where X is that spell's mana value. (Put X +1/+1 counters on an Army you control. It's also an Orc. If you don't control an Army, create a 0/0 black Orc Army creature token first.)
Goblins and Orcs you control have ward {2}.",2,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Beregond of the Guard,{3}{W},4.0,W,Legendary Creature — Human Soldier,Legendary,"Human, Soldier","Whenever Beregond of the Guard or another Human enters the battlefield under your control, creatures you control get +1/+1 and gain vigilance until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Champions of Minas Tirith,{5}{W},6.0,W,Creature — Human Soldier,,"Human, Soldier","When Champions of Minas Tirith enters the battlefield, you become the monarch.
At the beginning of combat on each opponent's turn, if you're the monarch, that opponent may pay {X}, where X is the number of cards in their hand. If they don't, they can't attack you this combat.",4,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Field-Tested Frying Pan,{2}{W},3.0,W,Artifact — Equipment,,Equipment,"When Field-Tested Frying Pan enters the battlefield, create a Food token, then create a 1/1 white Halfling creature token and attach Field-Tested Frying Pan to it.
Equipped creature has ""Whenever you gain life, this creature gets +X/+X until end of turn, where X is the amount of life you gained.""
Equip {2}",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
The Gaffer,{2}{W},3.0,W,Legendary Creature — Halfling Peasant,Legendary,"Halfling, Peasant","At the beginning of each end step, if you gained 3 or more life this turn, draw a card.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Gilraen, Dúnedain Protector",{2}{W},3.0,W,Legendary Creature — Human Noble,Legendary,"Human, Noble","{2}, {T}: Exile another target creature you control. You may return that card to the battlefield under its owner's control. If you don't, at the beginning of the next end step, return that card to the battlefield under its owner's control with a vigilance counter and a lifelink counter on it.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Grey Host Reinforcements,{3}{W},4.0,W,Creature — Spirit Soldier,,"Spirit, Soldier","Flying, ward {3}
When Grey Host Reinforcements enters the battlefield, exile target player's graveyard. Put a number of +1/+1 counters on Grey Host Reinforcements equal to the number of creature cards exiled this way.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Gwaihir, Greatest of the Eagles",{4}{W},5.0,W,Legendary Creature — Bird Noble,Legendary,"Bird, Noble","Flying
Whenever Gwaihir attacks, target attacking creature gains flying until end of turn.
At the beginning of each end step, if you gained 3 or more life this turn, create a 3/3 white Bird creature token with flying and ""Whenever this creature attacks, target attacking creature gains flying until end of turn.""",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Lossarnach Captain,{3}{W},4.0,W,Creature — Human Soldier,,"Human, Soldier","First strike
Whenever Lossarnach Captain or another Human enters the battlefield under your control, tap target creature an opponent controls.
At the beginning of your upkeep, create a 1/1 white Human Soldier creature token.",3,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Of Herbs and Stewed Rabbit,{2}{W},3.0,W,Enchantment — Saga,,Saga,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Put a +1/+1 counter on up to one target creature. Create a Food token.
II — Draw a card. Create a Food token.
III — Create a 1/1 white Halfling creature token for each Food you control.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Archivist of Gondor,{2}{U},3.0,U,Creature — Human Advisor,,"Human, Advisor","When your commander deals combat damage to a player, if there is no monarch, you become the monarch.
At the beginning of the monarch's end step, that player draws a card.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
Corsairs of Umbar,{3}{U},4.0,U,Creature — Human Pirate,,"Human, Pirate","{2}{U}: Target Goblin, Orc, or Pirate can't be blocked this turn.
Whenever Corsairs of Umbar deals combat damage to a player, amass Orcs 3. (Put three +1/+1 counters on an Army you control. It's also an Orc. If you don't control an Army, create a 0/0 black Orc Army creature token first.)",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
"Denethor, Stone Seer",{1}{U},2.0,U,Legendary Creature — Human Noble,Legendary,"Human, Noble","When Denethor, Stone Seer enters the battlefield, scry 2.
{3}{R}, {T}, Sacrifice Denethor: Target player becomes the monarch. Denethor deals 3 damage to any target.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Vintage, legality: Legal"
