name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Icatian Infantry,{W},1.0,W,Creature — Human Soldier,,"Human, Soldier","{1}: Icatian Infantry gains first strike until end of turn.
{1}: Icatian Infantry gains banding until end of turn. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Icatian Lieutenant,{W}{W},2.0,W,Creature — Human Soldier,,"Human, Soldier",{1}{W}: Target Soldier creature gets +1/+0 until end of turn.,1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Icatian Moneychanger,{W},1.0,W,Creature — Human,,Human,"Icatian Moneychanger enters the battlefield with three credit counters on it.
When Icatian Moneychanger enters the battlefield, it deals 3 damage to you.
At the beginning of your upkeep, put a credit counter on Icatian Moneychanger.
Sacrifice Icatian Moneychanger: You gain 1 life for each credit counter on Icatian Moneychanger. Activate only during your upkeep.",0,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Icatian Moneychanger,{W},1.0,W,Creature — Human,,Human,"Icatian Moneychanger enters the battlefield with three credit counters on it.
When Icatian Moneychanger enters the battlefield, it deals 3 damage to you.
At the beginning of your upkeep, put a credit counter on Icatian Moneychanger.
Sacrifice Icatian Moneychanger: You gain 1 life for each credit counter on Icatian Moneychanger. Activate only during your upkeep.",0,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Icatian Moneychanger,{W},1.0,W,Creature — Human,,Human,"Icatian Moneychanger enters the battlefield with three credit counters on it.
When Icatian Moneychanger enters the battlefield, it deals 3 damage to you.
At the beginning of your upkeep, put a credit counter on Icatian Moneychanger.
Sacrifice Icatian Moneychanger: You gain 1 life for each credit counter on Icatian Moneychanger. Activate only during your upkeep.",0,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Icatian Skirmishers,{3}{W},4.0,W,Creature — Human Soldier,,"Human, Soldier","First strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Whenever Icatian Skirmishers attacks, all creatures banded with it gain first strike until end of turn.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of Leitbur,{W}{W},2.0,W,Creature — Human Cleric Knight,,"Human, Cleric, Knight","Protection from black
{W}: Order of Leitbur gains first strike until end of turn.
{W}{W}: Order of Leitbur gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of Leitbur,{W}{W},2.0,W,Creature — Human Cleric Knight,,"Human, Cleric, Knight","Protection from black
{W}: Order of Leitbur gains first strike until end of turn.
{W}{W}: Order of Leitbur gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of Leitbur,{W}{W},2.0,W,Creature — Human Cleric Knight,,"Human, Cleric, Knight","Protection from black
{W}: Order of Leitbur gains first strike until end of turn.
{W}{W}: Order of Leitbur gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Deep Spawn,{5}{U}{U}{U},8.0,U,Creature — Homarid,,Homarid,"Trample
At the beginning of your upkeep, sacrifice Deep Spawn unless you mill two cards.
{U}: Deep Spawn gains shroud until end of turn and doesn't untap during your next untap step. Tap Deep Spawn. (A creature with shroud can't be the target of spells or abilities.)",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid,{2}{U},3.0,U,Creature — Homarid,,Homarid,"Homarid enters the battlefield with a tide counter on it.
At the beginning of your upkeep, put a tide counter on Homarid.
As long as there is exactly one tide counter on Homarid, it gets -1/-1.
As long as there are exactly three tide counters on Homarid, it gets +1/+1.
Whenever there are four or more tide counters on Homarid, remove all tide counters from it.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid,{2}{U},3.0,U,Creature — Homarid,,Homarid,"Homarid enters the battlefield with a tide counter on it.
At the beginning of your upkeep, put a tide counter on Homarid.
As long as there is exactly one tide counter on Homarid, it gets -1/-1.
As long as there are exactly three tide counters on Homarid, it gets +1/+1.
Whenever there are four or more tide counters on Homarid, remove all tide counters from it.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid,{2}{U},3.0,U,Creature — Homarid,,Homarid,"Homarid enters the battlefield with a tide counter on it.
At the beginning of your upkeep, put a tide counter on Homarid.
As long as there is exactly one tide counter on Homarid, it gets -1/-1.
As long as there are exactly three tide counters on Homarid, it gets +1/+1.
Whenever there are four or more tide counters on Homarid, remove all tide counters from it.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid,{2}{U},3.0,U,Creature — Homarid,,Homarid,"Homarid enters the battlefield with a tide counter on it.
At the beginning of your upkeep, put a tide counter on Homarid.
As long as there is exactly one tide counter on Homarid, it gets -1/-1.
As long as there are exactly three tide counters on Homarid, it gets +1/+1.
Whenever there are four or more tide counters on Homarid, remove all tide counters from it.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid Shaman,{2}{U}{U},4.0,U,Creature — Homarid Shaman,,"Homarid, Shaman",{U}: Tap target green creature.,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Homarid Spawning Bed,{U}{U},2.0,U,Enchantment,,,"{1}{U}{U}, Sacrifice a blue creature: Create X 1/1 blue Camarid creature tokens, where X is the sacrificed creature's mana value.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Merseine,{2}{U}{U},4.0,U,Enchantment — Aura,,Aura,"Enchant creature
Merseine enters the battlefield with three net counters on it.
Enchanted creature doesn't untap during its controller's untap step if Merseine has a net counter on it.
Pay enchanted creature's mana cost: Remove a net counter from Merseine. Only the controller of the enchanted creature may activate this ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Merseine,{2}{U}{U},4.0,U,Enchantment — Aura,,Aura,"Enchant creature
Merseine enters the battlefield with three net counters on it.
Enchanted creature doesn't untap during its controller's untap step if Merseine has a net counter on it.
Pay enchanted creature's mana cost: Remove a net counter from Merseine. Only the controller of the enchanted creature may activate this ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Merseine,{2}{U}{U},4.0,U,Enchantment — Aura,,Aura,"Enchant creature
Merseine enters the battlefield with three net counters on it.
Enchanted creature doesn't untap during its controller's untap step if Merseine has a net counter on it.
Pay enchanted creature's mana cost: Remove a net counter from Merseine. Only the controller of the enchanted creature may activate this ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Merseine,{2}{U}{U},4.0,U,Enchantment — Aura,,Aura,"Enchant creature
Merseine enters the battlefield with three net counters on it.
Enchanted creature doesn't untap during its controller's untap step if Merseine has a net counter on it.
Pay enchanted creature's mana cost: Remove a net counter from Merseine. Only the controller of the enchanted creature may activate this ability.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
River Merfolk,{U}{U},2.0,U,Creature — Merfolk,,Merfolk,{U}: River Merfolk gains mountainwalk until end of turn. (It can't be blocked as long as defending player controls a Mountain.),2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Svyelunite Priest,{1}{U},2.0,U,Creature — Merfolk Cleric,,"Merfolk, Cleric","{U}{U}, {T}: Target creature gains shroud until end of turn. Activate only during your upkeep. (It can't be the target of spells or abilities.)",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Tidal Flats,{U},1.0,U,Enchantment,,,"{U}{U}: For each attacking creature without flying, its controller may pay {1}. If that player doesn't, creatures you control blocking that creature gain first strike until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Tidal Flats,{U},1.0,U,Enchantment,,,"{U}{U}: For each attacking creature without flying, its controller may pay {1}. If that player doesn't, creatures you control blocking that creature gain first strike until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Tidal Flats,{U},1.0,U,Enchantment,,,"{U}{U}: For each attacking creature without flying, its controller may pay {1}. If that player doesn't, creatures you control blocking that creature gain first strike until end of turn.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Tidal Influence,{2}{U},3.0,U,Enchantment,,,"Cast this spell only if no permanents named Tidal Influence are on the battlefield.
Tidal Influence enters the battlefield with a tide counter on it.
At the beginning of your upkeep, put a tide counter on Tidal Influence.
As long as there is exactly one tide counter on Tidal Influence, all blue creatures get -2/-0.
As long as there are exactly three tide counters on Tidal Influence, all blue creatures get +2/+0.
Whenever there are four or more tide counters on Tidal Influence, remove all tide counters from it.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vodalian Knights,{1}{U}{U},3.0,U,Creature — Merfolk Knight,,"Merfolk, Knight","First strike
Vodalian Knights can't attack unless defending player controls an Island.
When you control no Islands, sacrifice Vodalian Knights.
{U}: Vodalian Knights gains flying until end of turn.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vodalian Mage,{2}{U},3.0,U,Creature — Merfolk Wizard,,"Merfolk, Wizard","{U}, {T}: Counter target spell unless its controller pays {1}.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vodalian Mage,{2}{U},3.0,U,Creature — Merfolk Wizard,,"Merfolk, Wizard","{U}, {T}: Counter target spell unless its controller pays {1}.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vodalian Mage,{2}{U},3.0,U,Creature — Merfolk Wizard,,"Merfolk, Wizard","{U}, {T}: Counter target spell unless its controller pays {1}.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Vodalian War Machine,{1}{U}{U},3.0,U,Creature — Wall,,Wall,"Defender (This creature can't attack.)
Tap an untapped Merfolk you control: Vodalian War Machine can attack this turn as though it didn't have defender.
Tap an untapped Merfolk you control: Vodalian War Machine gets +2/+1 until end of turn.
When Vodalian War Machine dies, destroy all Merfolk tapped this turn to pay for its abilities.",0,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Armor Thrull,{2}{B},3.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Armor Thrull: Put a +1/+2 counter on target creature.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Armor Thrull,{2}{B},3.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Armor Thrull: Put a +1/+2 counter on target creature.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Armor Thrull,{2}{B},3.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Armor Thrull: Put a +1/+2 counter on target creature.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Armor Thrull,{2}{B},3.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Armor Thrull: Put a +1/+2 counter on target creature.",1,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Basal Thrull,{B}{B},2.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Basal Thrull: Add {B}{B}.",1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Basal Thrull,{B}{B},2.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Basal Thrull: Add {B}{B}.",1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Basal Thrull,{B}{B},2.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Basal Thrull: Add {B}{B}.",1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Basal Thrull,{B}{B},2.0,B,Creature — Thrull,,Thrull,"{T}, Sacrifice Basal Thrull: Add {B}{B}.",1,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ebon Praetor,{4}{B}{B},6.0,B,Creature — Avatar Praetor,,"Avatar, Praetor","First strike, trample
At the beginning of your upkeep, put a -2/-2 counter on Ebon Praetor.
Sacrifice a creature: Remove a -2/-2 counter from Ebon Praetor. If the sacrificed creature was a Thrull, put a +1/+0 counter on Ebon Praetor. Activate only during your upkeep and only once each turn.",5,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of the Ebon Hand,{B}{B},2.0,B,Creature — Cleric Knight,,"Cleric, Knight","Protection from white
{B}: Order of the Ebon Hand gains first strike until end of turn.
{B}{B}: Order of the Ebon Hand gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of the Ebon Hand,{B}{B},2.0,B,Creature — Cleric Knight,,"Cleric, Knight","Protection from white
{B}: Order of the Ebon Hand gains first strike until end of turn.
{B}{B}: Order of the Ebon Hand gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Order of the Ebon Hand,{B}{B},2.0,B,Creature — Cleric Knight,,"Cleric, Knight","Protection from white
{B}: Order of the Ebon Hand gains first strike until end of turn.
{B}{B}: Order of the Ebon Hand gets +1/+0 until end of turn.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Soul Exchange,{B}{B},2.0,B,Sorcery,,,"As an additional cost to cast this spell, exile a creature you control.
Return target creature card from your graveyard to the battlefield. Put a +2/+2 counter on that creature if the exiled creature was a Thrull.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Thrull Champion,{4}{B},5.0,B,Creature — Thrull,,Thrull,"Thrull creatures get +1/+1.
{T}: Gain control of target Thrull for as long as you control Thrull Champion.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Oldschool, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
